attendance,reporting_status,venue_name,venue_type,venue_capacity,continent,country,city,show_nights,artist_name,gender,generation,members,company,years_since_debut,artist_age_bucket,artist_country
50345.0,reported,PayPay Dome,stadium,47500.0,Asia,Japan,Fukuoka,2,ENHYPEN,male,4,6,"Belift,HYBE",4,growing,ENHYPEN_Japan
75981.0,reported,Kyocera Dome,stadium,55000.0,Asia,Japan,Osaka,2,ENHYPEN,male,4,6,"Belift,HYBE",4,growing,ENHYPEN_Japan
19482.0,reported,Philippine Sports Stadium,stadium,25000.0,Asia,Philippines,Bulacan,1,ENHYPEN,male,4,6,"Belift,HYBE",4,growing,ENHYPEN_Philippines
29882.0,reported,Rajamangala Stadium,stadium,51560.0,Asia,Thailand,Bangkok,1,ENHYPEN,male,4,6,"Belift,HYBE",4,growing,ENHYPEN_Thailand
77820.0,reported,Ajinomoto Stadium,stadium,49970.0,Asia,Japan,Tokyo,2,ENHYPEN,male,4,6,"Belift,HYBE",4,growing,ENHYPEN_Japan
85868.0,reported,Nagai Stadium,stadium,47853.0,Asia,Japan,Osaka,2,ENHYPEN,male,4,6,"Belift,HYBE",4,growing,ENHYPEN_Japan
22983.0,reported,UBS Arena,arena,19000.0,North America,United States,New York,2,ENHYPEN,male,4,6,"Belift,HYBE",4,growing,ENHYPEN_United States
12626.0,reported,United Center,arena,23500.0,North America,United States,Chicago,1,ENHYPEN,male,4,6,"Belift,HYBE",4,growing,ENHYPEN_United States
18859.0,reported,Toyota Center,arena,19000.0,North America,United States,Houston,2,ENHYPEN,male,4,6,"Belift,HYBE",4,growing,ENHYPEN_United States
22298.0,reported,BMO Stadium,stadium,22000.0,North America,United States,Los Angeles,1,ENHYPEN,male,4,6,"Belift,HYBE",4,growing,ENHYPEN_United States
15758.0,reported,The O2 Arena,arena,20000.0,Europe,England,London,1,ENHYPEN,male,4,6,"Belift,HYBE",4,growing,ENHYPEN_England
9576.0,reported,AO Arena,arena,21000.0,Europe,England,Manchester,1,ENHYPEN,male,4,6,"Belift,HYBE",4,growing,ENHYPEN_England
13460.0,reported,Ziggo Dome,arena,17000.0,Europe,Netherlands,Amsterdam,1,ENHYPEN,male,4,6,"Belift,HYBE",4,growing,ENHYPEN_Netherlands
8363.0,reported,ING Arena,arena,15000.0,Europe,Belgium,Brussels,1,ENHYPEN,male,4,6,"Belift,HYBE",4,growing,ENHYPEN_Belgium
12597.0,reported,Uber Arena,arena,17000.0,Europe,Germany,Berlin,1,ENHYPEN,male,4,6,"Belift,HYBE",4,growing,ENHYPEN_Germany
12898.0,reported,Accor Arena,arena,20300.0,Europe,France,Paris,1,ENHYPEN,male,4,6,"Belift,HYBE",4,growing,ENHYPEN_France
23718.0,reported,Singapore Indoor Stadium,arena,9000.0,Asia,Singapore,Singapore,3,ENHYPEN,male,4,6,"Belift,HYBE",4,growing,ENHYPEN_Singapore
28799.0,reported,KSPO Dome,arena,15000.0,Asia,South Korea,Seoul,3,ENHYPEN,male,4,6,"Belift,HYBE",4,growing,ENHYPEN_South Korea
32280.0,missing,KSPO Dome,arena,15000.0,Asia,South Korea,Seoul,3,ENHYPEN,male,4,6,"Belift,HYBE",5,growing,ENHYPEN_South Korea
,unreported,Allianz Parque,stadium,55000.0,South America,Brazil,São Paulo,1,ENHYPEN,male,4,6,"Belift,HYBE",5,growing,ENHYPEN_Brazil
,unreported,Estadio San Marcos,stadium,32000.0,South America,Peru,Lima,1,ENHYPEN,male,4,6,"Belift,HYBE",5,growing,ENHYPEN_Peru
,unreported,Arena CDMX,arena,22300.0,North America,Mexico,Mexico City,3,ENHYPEN,male,4,6,"Belift,HYBE",5,growing,ENHYPEN_Mexico
18818.0,parcial,American Airlines Center,arena,21000.0,North America,United States,Dallas,2,ENHYPEN,male,4,6,"Belift,HYBE",5,growing,ENHYPEN_United States
,unreported,Oakland Arena,arena,19596.0,North America,United States,Oakland,2,ENHYPEN,male,4,6,"Belift,HYBE",5,growing,ENHYPEN_United States
20956.0,parcial,Snapdragon Stadium,,,North America,United States,San Diego,1,ENHYPEN,male,4,6,"Belift,HYBE",5,growing,ENHYPEN_United States
,unreported,Tacoma Dome,arena,21000.0,North America,United States,Tacoma,1,ENHYPEN,male,4,6,"Belift,HYBE",5,growing,ENHYPEN_United States
,unreported,T-Mobile Arena,arena,20000.0,North America,United States,Las Vegas,1,ENHYPEN,male,4,6,"Belift,HYBE",5,growing,ENHYPEN_United States
,unreported,,,,Asia,Macau,Macau,2,ENHYPEN,male,4,6,"Belift,HYBE",5,growing,ENHYPEN_Macau
,unreported,Tokyo Dome,stadium,55000.0,Asia,Japan,Tokyo,2,ENHYPEN,male,4,6,"Belift,HYBE",6,established,ENHYPEN_Japan
,unreported,Vantelin Dome,stadium,36418.0,Asia,Japan,Nagoya,2,ENHYPEN,male,4,6,"Belift,HYBE",6,established,ENHYPEN_Japan
,unreported,,,,Asia,Indonesia,Jakarta,1,ENHYPEN,male,4,6,"Belift,HYBE",6,established,ENHYPEN_Indonesia
,unreported,PayPay Dome,stadium,47500.0,Asia,Japan,Fukuoka,2,ENHYPEN,male,4,6,"Belift,HYBE",6,established,ENHYPEN_Japan
,unreported,Kyocera Dome,stadium,55000.0,Asia,Japan,Osaka,2,ENHYPEN,male,4,6,"Belift,HYBE",6,established,ENHYPEN_Japan
,unreported,Unipol Dome,arena,16000.0,Europe,Italy,Milan,1,ENHYPEN,male,4,6,"Belift,HYBE",6,established,ENHYPEN_Italy
,unreported,La Défense Arena,arena,45000.0,Europe,France,Paris,1,ENHYPEN,male,4,6,"Belift,HYBE",6,established,ENHYPEN_France
,unreported,Ziggo Dome,arena,17000.0,Europe,Netherlands,Amsterdam,1,ENHYPEN,male,4,6,"Belift,HYBE",6,established,ENHYPEN_Netherlands
,unreported,Uber Arena,arena,17000.0,Europe,Germany,Berlin,1,ENHYPEN,male,4,6,"Belift,HYBE",6,established,ENHYPEN_Germany
,unreported,The O2 Arena,arena,20000.0,Europe,England,London,1,ENHYPEN,male,4,6,"Belift,HYBE",6,established,ENHYPEN_England
,unreported,,,,Asia,Singapore,Singapore,1,ENHYPEN,male,4,6,"Belift,HYBE",6,established,ENHYPEN_Singapore
,unreported,KSPO Dome,arena,15000.0,Asia,South Korea,Seoul,5,EXO,male,3,5,"SM,KAKAO",2,rookie,EXO_South Korea
,unreported,Mercedes-Benz Arena,arena,18000.0,Asia,China,Shanghai,2,EXO,male,3,5,"SM,KAKAO",3,growing,EXO_China
,unreported,Taipei Arena,stadium,13000.0,Asia,Taiwan,Taipei,2,EXO,male,3,5,"SM,KAKAO",3,growing,EXO_Taiwan
,unreported,IMPACT Arena,arena,12000.0,Asia,Thailand,Bangkok,2,EXO,male,3,5,"SM,KAKAO",3,growing,EXO_Thailand
,unreported,Cadillac Arena,arena,19000.0,Asia,China,Beijing,2,EXO,male,3,5,"SM,KAKAO",3,growing,EXO_China
,unreported,Chengdu Sports Centre,stadium,30000.0,Asia,China,Chengdu,1,EXO,male,3,5,"SM,KAKAO",3,growing,EXO_China
,unreported,AsiaWorld–Expo,arena,14000.0,Asia,Hong Kong,Hong Kong,2,EXO,male,3,5,"SM,KAKAO",3,growing,EXO_Hong Kong
,unreported,Shaanxi Province Stadium,stadium,42383.0,Asia,China,Xi'an,1,EXO,male,3,5,"SM,KAKAO",3,growing,EXO_China
,unreported,Chongqing Olympic Sports Center,stadium,58680.0,Asia,China,Chongqing,1,EXO,male,3,5,"SM,KAKAO",3,growing,EXO_China
,unreported,Guangzhou International Sports Arena,arena,18000.0,Asia,China,Guangzhou,1,EXO,male,3,5,"SM,KAKAO",3,growing,EXO_China
,unreported,Marine Messe,arena,15000.0,Asia,Japan,Fukuoka,2,EXO,male,3,5,"SM,KAKAO",3,growing,EXO_Japan
,unreported,Tokyo Dome,stadium,55000.0,Asia,Japan,Tokyo,3,EXO,male,3,5,"SM,KAKAO",3,growing,EXO_Japan
,unreported,Kyocera Dome,stadium,55000.0,Asia,Japan,Osaka,3,EXO,male,3,5,"SM,KAKAO",3,growing,EXO_Japan
,unreported,Venetian Arena,arena,14000.0,Asia,Macau,Macau,1,EXO,male,3,5,"SM,KAKAO",3,growing,EXO_Macau
,unreported,Nanjing Olympic Sports Center,arena,13000.0,Asia,China,Nanjing,1,EXO,male,3,5,"SM,KAKAO",3,growing,EXO_China
,unreported,Singapore Indoor Stadium,arena,9000.0,Asia,Singapore,Singapore,2,EXO,male,3,5,"SM,KAKAO",3,growing,EXO_Singapore
,unreported,SM Mall of Asia Arena,arena,15000.0,Asia,Philippines,Pasay,2,EXO,male,3,5,"SM,KAKAO",3,growing,EXO_Philippines
,unreported,Texas Trust CU Theatre,concert hall,6350.0,North America,United States,Grand Prairie,1,EXO,male,3,5,"SM,KAKAO",3,growing,EXO_United States
,unreported,UBC Thunderbird Arena,arena,8000.0,North America,Canada,Vancouver,1,EXO,male,3,5,"SM,KAKAO",3,growing,EXO_Canada
,unreported,Memorial Sports Arena,arena,16740.0,North America,United States,Los Angeles,1,EXO,male,3,5,"SM,KAKAO",3,growing,EXO_United States
,unreported,Rosemont Theatre,theater,4400.0,North America,United States,Rosemont,1,EXO,male,3,5,"SM,KAKAO",3,growing,EXO_United States
9919.0,reported,Prudential Center,arena,17000.0,North America,United States,Newark,1,EXO,male,3,5,"SM,KAKAO",3,growing,EXO_United States
,unreported,ICE BSD,concert hall,,Asia,Indonesia,Tangerang,1,EXO,male,3,5,"SM,KAKAO",3,growing,EXO_Indonesia
,unreported,Dalian Sports Centre Stadium,arena,18000.0,Asia,China,Dalian,1,EXO,male,3,5,"SM,KAKAO",3,growing,EXO_China
,unreported,Stadium Merdeka,stadium,25000.0,Asia,Malaysia,Kuala Lumpur,1,EXO,male,3,5,"SM,KAKAO",3,growing,EXO_Malaysia
,unreported,KSPO Dome,arena,15000.0,Asia,South Korea,Seoul,3,EXO,male,3,5,"SM,KAKAO",3,growing,EXO_South Korea
,unreported,KSPO Dome,arena,15000.0,Asia,South Korea,Seoul,6,EXO,male,3,5,"SM,KAKAO",4,growing,EXO_South Korea
,unreported,IMPACT Arena,arena,12000.0,Asia,Thailand,Bangkok,2,EXO,male,3,5,"SM,KAKAO",4,growing,EXO_Thailand
,unreported,Hiroshima Green Arena,arena,10000.0,Asia,Japan,Hiroshima,2,EXO,male,3,5,"SM,KAKAO",4,growing,EXO_Japan
,unreported,Huanglong Sports Center,arena,8000.0,Asia,China,Hangzhou,1,EXO,male,3,5,"SM,KAKAO",4,growing,EXO_China
,unreported,Marine Messe,arena,15000.0,Asia,Japan,Fukuoka,3,EXO,male,3,5,"SM,KAKAO",4,growing,EXO_Japan
,unreported,Makomanai Ice Arena,arena,10024.0,Asia,Japan,Sapporo,2,EXO,male,3,5,"SM,KAKAO",4,growing,EXO_Japan
,unreported,Nippon Gaishi Hall,arena,10000.0,Asia,Japan,Nagoya,3,EXO,male,3,5,"SM,KAKAO",4,growing,EXO_Japan
,unreported,Taipei Arena,stadium,13000.0,Asia,Taiwan,Taipei,2,EXO,male,3,5,"SM,KAKAO",4,growing,EXO_Taiwan
,unreported,Tokyo Dome,stadium,55000.0,Asia,Japan,Tokyo,2,EXO,male,3,5,"SM,KAKAO",4,growing,EXO_Japan
,unreported,Kyocera Dome,stadium,55000.0,Asia,Japan,Osaka,3,EXO,male,3,5,"SM,KAKAO",4,growing,EXO_Japan
,unreported,AsiaWorld–Expo,arena,14000.0,Asia,Hong Kong,Hong Kong,2,EXO,male,3,5,"SM,KAKAO",4,growing,EXO_Hong Kong
,unreported,Smart Araneta Coliseum,arena,9679.0,Asia,Philippines,Manila,2,EXO,male,3,5,"SM,KAKAO",4,growing,EXO_Philippines
,unreported,Stadium Merdeka,stadium,25000.0,Asia,Malaysia,Kuala Lumpur,1,EXO,male,3,5,"SM,KAKAO",4,growing,EXO_Malaysia
,unreported,Singapore Indoor Stadium,arena,9000.0,Asia,Singapore,Singapore,1,EXO,male,3,5,"SM,KAKAO",4,growing,EXO_Singapore
5999.0,reported,Prudential Center,arena,17000.0,North America,United States,Newark,1,EXO,male,3,5,"SM,KAKAO",5,growing,EXO_United States
,unreported,Arena CDMX,arena,22300.0,North America,Mexico,Mexico City,1,EXO,male,3,5,"SM,KAKAO",5,growing,EXO_Mexico
8668.0,reported,Kia Forum,arena,17500.0,North America,United States,Inglewood,1,EXO,male,3,5,"SM,KAKAO",5,growing,EXO_United States
,unreported,Seoul Olympic Stadium,stadium,65599.0,Asia,South Korea,Seoul,2,EXO,male,3,5,"SM,KAKAO",5,growing,EXO_South Korea
,unreported,Gocheok Sky Dome,stadium,16744.0,Asia,South Korea,Seoul,3,EXO,male,3,5,"SM,KAKAO",5,growing,EXO_South Korea
,unreported,Marine Messe,arena,15000.0,Asia,Japan,Fukuoka,3,EXO,male,3,5,"SM,KAKAO",5,growing,EXO_Japan
,unreported,Saitama Super Arena,arena,22500.0,Asia,Japan,Saitama,2,EXO,male,3,5,"SM,KAKAO",5,growing,EXO_Japan
,unreported,Taipei Arena,stadium,13000.0,Asia,Taiwan,Taipei,2,EXO,male,3,5,"SM,KAKAO",5,growing,EXO_Taiwan
,unreported,Kyocera Dome,stadium,55000.0,Asia,Japan,Osaka,2,EXO,male,3,5,"SM,KAKAO",5,growing,EXO_Japan
,unreported,Singapore Indoor Stadium,arena,9000.0,Asia,Singapore,Singapore,1,EXO,male,3,5,"SM,KAKAO",5,growing,EXO_Singapore
,unreported,IMPACT Arena,arena,12000.0,Asia,Thailand,Bangkok,3,EXO,male,3,5,"SM,KAKAO",5,growing,EXO_Thailand
,unreported,SM Mall of Asia Arena,arena,15000.0,Asia,Philippines,Pasay,1,EXO,male,3,5,"SM,KAKAO",6,established,EXO_Philippines
,unreported,AsiaWorld–Expo,arena,14000.0,Asia,Hong Kong,Hong Kong,2,EXO,male,3,5,"SM,KAKAO",6,established,EXO_Hong Kong
,unreported,Unifi Arena,arena,11000.0,Asia,Malaysia,Kuala Lumpur,1,EXO,male,3,5,"SM,KAKAO",6,established,EXO_Malaysia
,unreported,Gocheok Sky Dome,stadium,16744.0,Asia,South Korea,Seoul,3,EXO,male,3,5,"SM,KAKAO",6,established,EXO_South Korea
,unreported,Venetian Arena,arena,14000.0,Asia,Macau,Macau,2,EXO,male,3,5,"SM,KAKAO",6,established,EXO_Macau
68336.0,parcial,Goyang Stadium,stadium,41311.0,Asia,South Korea,Goyang,2,G-Dragon,male,2,1,Galaxy Corporation,15,legacy,G-Dragon_South Korea
96830.0,reported,Tokyo Dome,stadium,55000.0,Asia,Japan,Tokyo,2,G-Dragon,male,2,1,Galaxy Corporation,15,legacy,G-Dragon_Japan
,unreported,Philippine Arena,arena,55000.0,Asia,Philippines,Bulacan,1,G-Dragon,male,2,1,Galaxy Corporation,15,legacy,G-Dragon_Philippines
78632.0,reported,Kyocera Dome,stadium,55000.0,Asia,Japan,Osaka,2,G-Dragon,male,2,1,Galaxy Corporation,15,legacy,G-Dragon_Japan
31185.0,reported,Galaxy Arena,arena,16000.0,Asia,Macau,Macau,3,G-Dragon,male,2,1,Galaxy Corporation,15,legacy,G-Dragon_Macau
22140.0,reported,Qudos Bank Arena,arena,18000.0,Oceania,Australia,Sydney,2,G-Dragon,male,2,1,Galaxy Corporation,15,legacy,G-Dragon_Australia
21913.0,reported,Rod Laver Arena,arena,14820.0,Oceania,Australia,Melbourne,2,G-Dragon,male,2,1,Galaxy Corporation,15,legacy,G-Dragon_Australia
31029.0,reported,Taipei Arena,stadium,13000.0,Asia,Taiwan,Taipei,3,G-Dragon,male,2,1,Galaxy Corporation,15,legacy,G-Dragon_Taiwan
,unreported,Unifi Arena,arena,11000.0,Asia,Malaysia,Kuala Lumpur,2,G-Dragon,male,2,1,Galaxy Corporation,15,legacy,G-Dragon_Malaysia
,unreported,Indonesia Arena,arena,16500.0,Asia,Indonesia,Jakarta,2,G-Dragon,male,2,1,Galaxy Corporation,15,legacy,G-Dragon_Indonesia
,unreported,Rajamangala Stadium,stadium,51560.0,Asia,Thailand,Bangkok,1,G-Dragon,male,2,1,Galaxy Corporation,15,legacy,G-Dragon_Thailand
33245.0,reported,AsiaWorld–Expo,arena,14000.0,Asia,Hong Kong,Hong Kong,3,G-Dragon,male,2,1,Galaxy Corporation,15,legacy,G-Dragon_Hong Kong
20714.0,reported,Prudential Center,arena,17000.0,North America,United States,Newark,2,G-Dragon,male,2,1,Galaxy Corporation,16,legacy,G-Dragon_United States
13045.0,reported,T-Mobile Arena,arena,20000.0,North America,United States,Las Vegas,1,G-Dragon,male,2,1,Galaxy Corporation,16,legacy,G-Dragon_United States
,unreported,Crypto.com Arena,stadium,20000.0,North America,United States,Los Angeles,2,G-Dragon,male,2,1,Galaxy Corporation,16,legacy,G-Dragon_United States
,unreported,La Défense Arena,arena,45000.0,Europe,France,Paris,1,G-Dragon,male,2,1,Galaxy Corporation,16,legacy,G-Dragon_France
,unreported,Kyocera Dome,stadium,55000.0,Asia,Japan,Osaka,2,G-Dragon,male,2,1,Galaxy Corporation,16,legacy,G-Dragon_Japan
,unreported,Taipei Dome,stadium,59833.0,Asia,Taiwan,Taipei,2,G-Dragon,male,2,1,Galaxy Corporation,16,legacy,G-Dragon_Taiwan
,unreported,Vinhomes Ocean Park 3,concert hall,,Asia,Vietnam,Hung Yen,2,G-Dragon,male,2,1,Galaxy Corporation,16,legacy,G-Dragon_Vietnam
49139.0,parcial,Gocheok Sky Dome,stadium,16744.0,Asia,South Korea,Seoul,3,G-Dragon,male,2,1,Galaxy Corporation,16,legacy,G-Dragon_South Korea
37761.0,reported,KSPO Dome,arena,15000.0,Asia,South Korea,Seoul,3,J-Hope,male,3,1,"Bighit,HYBE",2,rookie,J-Hope_South Korea
27169.0,reported,Barclays Center,arena,20000.0,North America,United States,New York,2,J-Hope,male,3,1,"Bighit,HYBE",2,rookie,J-Hope_United States
24756.0,reported,Allstate Arena,arena,22000.0,North America,United States,Rosemont,2,J-Hope,male,3,1,"Bighit,HYBE",2,rookie,J-Hope_United States
33129.0,reported,Palacio de los Deportes,arena,26000.0,North America,Mexico,Mexico City,2,J-Hope,male,3,1,"Bighit,HYBE",2,rookie,J-Hope_Mexico
26809.0,reported,Frost Bank Center,arena,19000.0,North America,United States,San Antonio,2,J-Hope,male,3,1,"Bighit,HYBE",2,rookie,J-Hope_United States
24094.0,reported,Oakland Arena,arena,19596.0,North America,United States,Oakland,2,J-Hope,male,3,1,"Bighit,HYBE",2,rookie,J-Hope_United States
42799.0,reported,BMO Stadium,stadium,22000.0,North America,United States,Los Angeles,2,J-Hope,male,3,1,"Bighit,HYBE",2,rookie,J-Hope_United States
22138.0,reported,SM Mall of Asia Arena,arena,15000.0,Asia,Philippines,Pasay,2,J-Hope,male,3,1,"Bighit,HYBE",2,rookie,J-Hope_Philippines
38721.0,reported,Saitama Super Arena,arena,22500.0,Asia,Japan,Saitama,2,J-Hope,male,3,1,"Bighit,HYBE",2,rookie,J-Hope_Japan
19684.0,reported,Singapore Indoor Stadium,arena,9000.0,Asia,Singapore,Singapore,2,J-Hope,male,3,1,"Bighit,HYBE",2,rookie,J-Hope_Singapore
20104.0,reported,Indonesia Arena,arena,16500.0,Asia,Indonesia,Jakarta,2,J-Hope,male,3,1,"Bighit,HYBE",2,rookie,J-Hope_Indonesia
25494.0,reported,IMPACT Arena,arena,12000.0,Asia,Thailand,Bangkok,2,J-Hope,male,3,1,"Bighit,HYBE",2,rookie,J-Hope_Thailand
19417.0,reported,Galaxy Arena,arena,16000.0,Asia,Macau,Macau,2,J-Hope,male,3,1,"Bighit,HYBE",2,rookie,J-Hope_Macau
19403.0,reported,NTSU Arena,arena,15000.0,Asia,Taiwan,Taoyuan,2,J-Hope,male,3,1,"Bighit,HYBE",2,rookie,J-Hope_Taiwan
70153.0,reported,Kyocera Dome,stadium,55000.0,Asia,Japan,Osaka,2,J-Hope,male,3,1,"Bighit,HYBE",2,rookie,J-Hope_Japan
52449.0,reported,Goyang Stadium,stadium,41311.0,Asia,South Korea,Goyang,2,J-Hope,male,3,1,"Bighit,HYBE",2,rookie,J-Hope_South Korea
19253.0,reported,Goyang Stadium,stadium,41311.0,Asia,South Korea,Goyang,2,Jin,male,3,1,"Bighit,HYBE",2,rookie,Jin_South Korea
10718.0,parcial,Jamsil Indoor Stadium,arena,11069.0,Asia,South Korea,Seoul,2,Jin,male,3,1,"Bighit,HYBE",2,rookie,Jin_South Korea
42686.0,reported,Makuhari Messe,arena,,Asia,Japan,Chiba,2,Jin,male,3,1,"Bighit,HYBE",2,rookie,Jin_Japan
82510.0,reported,Kyocera Dome,stadium,55000.0,Asia,Japan,Osaka,2,Jin,male,3,1,"Bighit,HYBE",2,rookie,Jin_Japan
23753.0,reported,Honda Center,theater,10935.0,North America,United States,Anaheim,2,Jin,male,3,1,"Bighit,HYBE",2,rookie,Jin_United States
23162.0,reported,American Airlines Center,arena,21000.0,North America,United States,Dallas,2,Jin,male,3,1,"Bighit,HYBE",2,rookie,Jin_United States
22144.0,reported,Benchmark International Arena,arena,21500.0,North America,United States,Tampa,2,Jin,male,3,1,"Bighit,HYBE",2,rookie,Jin_United States
23056.0,reported,Prudential Center,arena,17000.0,North America,United States,Newark,2,Jin,male,3,1,"Bighit,HYBE",2,rookie,Jin_United States
27917.0,reported,The O2 Arena,arena,20000.0,Europe,England,London,2,Jin,male,3,1,"Bighit,HYBE",2,rookie,Jin_England
22758.0,reported,Ziggo Dome,arena,17000.0,Europe,Netherlands,Amsterdam,2,Jin,male,3,1,"Bighit,HYBE",2,rookie,Jin_Netherlands
38375.0,parcial,Munhak Stadium,stadium,49084.0,Asia,South Korea,Incheon,2,Jin,male,3,1,"Bighit,HYBE",3,growing,Jin_South Korea
24800.0,parcial,KSPO Dome,arena,15000.0,Asia,South Korea,Seoul,2,NCT127,male,3,8,"SM,KAKAO",2,rookie,NCT127_South Korea
4844.0,parcial,Orix Theater,theater,2400.0,Asia,Japan,Osaka,2,NCT127,male,3,8,"SM,KAKAO",2,rookie,NCT127_Japan
5000.0,parcial,HBG Hall,concert hall,2001.0,Asia,Japan,Hiroshima,2,NCT127,male,3,8,"SM,KAKAO",2,rookie,NCT127_Japan
3414.0,parcial,Honda no Mori Hall,concert hall,1700.0,Asia,Japan,Kanazawa,2,NCT127,male,3,8,"SM,KAKAO",2,rookie,NCT127_Japan
4606.0,parcial,Sapporo Arts and Culture Theater,concert hall,2302.0,Asia,Japan,Sapporo,2,NCT127,male,3,8,"SM,KAKAO",2,rookie,NCT127_Japan
4632.0,parcial,Fukuoka Sunpalace Hotel Hall,concert hall,2316.0,Asia,Japan,Fukuoka,2,NCT127,male,3,8,"SM,KAKAO",2,rookie,NCT127_Japan
2400.0,parcial,Nagoya Civic Assembly Hall,concert hall,2000.0,Asia,Japan,Nagoya,1,NCT127,male,3,8,"SM,KAKAO",2,rookie,NCT127_Japan
49921.0,parcial,Saitama Super Arena,arena,22500.0,Asia,Japan,Saitama,3,NCT127,male,3,8,"SM,KAKAO",2,rookie,NCT127_Japan
5622.0,parcial,Prudential Center,arena,17000.0,North America,United States,Newark,1,NCT127,male,3,8,"SM,KAKAO",2,rookie,NCT127_United States
3197.0,parcial,Coca-Cola Roxy,concert hall,3600.0,North America,United States,Atlanta,1,NCT127,male,3,8,"SM,KAKAO",2,rookie,NCT127_United States
5206.0,parcial,Watsco Center,arena,8000.0,North America,United States,Miami,1,NCT127,male,3,8,"SM,KAKAO",2,rookie,NCT127_United States
6066.0,parcial,Texas Trust CU Theatre,concert hall,6350.0,North America,United States,Grand Prairie,1,NCT127,male,3,8,"SM,KAKAO",2,rookie,NCT127_United States
4725.0,parcial,Arizona Financial Theatre,theater,5000.0,North America,United States,Phoenix,1,NCT127,male,3,8,"SM,KAKAO",2,rookie,NCT127_United States
6294.0,parcial,Smart Financial Centre,concert hall,6400.0,North America,United States,Sugar Land,1,NCT127,male,3,8,"SM,KAKAO",2,rookie,NCT127_United States
4199.0,parcial,Rosemont Theatre,theater,4400.0,North America,United States,Rosemont,1,NCT127,male,3,8,"SM,KAKAO",2,rookie,NCT127_United States
5812.0,parcial,San Jose Civic,theater,3036.0,North America,United States,San Jose,2,NCT127,male,3,8,"SM,KAKAO",2,rookie,NCT127_United States
6534.0,parcial,Peacock Theater,arena,7100.0,North America,United States,Los Angeles,1,NCT127,male,3,8,"SM,KAKAO",2,rookie,NCT127_United States
4118.0,parcial,Coca-Cola Coliseum,concert hall,9250.0,North America,Canada,Toronto,1,NCT127,male,3,8,"SM,KAKAO",2,rookie,NCT127_Canada
3228.0,parcial,Pacific Coliseum,arena,17500.0,North America,Canada,Vancouver,1,NCT127,male,3,8,"SM,KAKAO",2,rookie,NCT127_Canada
2910.0,parcial,Teatro Metropolitan,theater,3165.0,North America,Mexico,Mexico City,1,NCT127,male,3,8,"SM,KAKAO",2,rookie,NCT127_Mexico
10746.0,parcial,Singapore Indoor Stadium,arena,9000.0,Asia,Singapore,Singapore,3,NCT127,male,3,8,"SM,KAKAO",2,rookie,NCT127_Singapore
4631.0,parcial,Ice Palace,arena,12300.0,Europe,Russia,Saint Petersburg,1,NCT127,male,3,8,"SM,KAKAO",2,rookie,NCT127_Russia
6186.0,parcial,Megasport Sport Palace,arena,16500.0,Europe,Russia,Moscow,1,NCT127,male,3,8,"SM,KAKAO",2,rookie,NCT127_Russia
6402.0,parcial,Wembley Arena,arena,12500.0,Europe,England,London,1,NCT127,male,3,8,"SM,KAKAO",3,growing,NCT127_England
3752.0,parcial,La Seine Musicale,concert hall,6000.0,Europe,France,Paris,1,NCT127,male,3,8,"SM,KAKAO",3,growing,NCT127_France
4218.0,parcial,Singapore Indoor Stadium,arena,9000.0,Asia,Singapore,Singapore,1,NCT127,male,3,8,"SM,KAKAO",3,growing,NCT127_Singapore
24352.0,parcial,Osaka-jō Hall,arena,16000.0,Asia,Japan,Osaka,2,NCT127,male,3,8,"SM,KAKAO",3,growing,NCT127_Japan
15000.0,parcial,Marine Messe,arena,15000.0,Asia,Japan,Fukuoka,2,NCT127,male,3,8,"SM,KAKAO",3,growing,NCT127_Japan
5500.0,parcial,Toki Messe,concert hall,10000.0,Asia,Japan,Niigata,1,NCT127,male,3,8,"SM,KAKAO",3,growing,NCT127_Japan
29646.0,parcial,Keio Arena Tokyo,arena,10000.0,Asia,Japan,Tokyo,3,NCT127,male,3,8,"SM,KAKAO",3,growing,NCT127_Japan
,unreported,Madison Square Garden,,,North America,United States,New York,1,NCT127,male,3,8,"SM,KAKAO",3,growing,NCT127_United States
,unreported,Gas South Arena,arena,13100.0,North America,United States,Duluth,1,NCT127,male,3,8,"SM,KAKAO",3,growing,NCT127_United States
,unreported,Wintrust Arena,arena,10387.0,North America,United States,Chicago,1,NCT127,male,3,8,"SM,KAKAO",3,growing,NCT127_United States
,unreported,SAP Center,arena,19190.0,North America,United States,San Jose,1,NCT127,male,3,8,"SM,KAKAO",3,growing,NCT127_United States
,unreported,Kia Forum,arena,17500.0,North America,United States,Inglewood,1,NCT127,male,3,8,"SM,KAKAO",3,growing,NCT127_United States
,unreported,WAMU Theater,concert hall,7000.0,North America,United States,Seattle,1,NCT127,male,3,8,"SM,KAKAO",3,growing,NCT127_United States
36900.0,parcial,KSPO Dome,arena,15000.0,Asia,South Korea,Seoul,3,SEVENTEEN,male,3,13,"Pledis,HYBE",3,growing,SEVENTEEN_South Korea
23329.0,parcial,Osaka-jō Hall,arena,16000.0,Asia,Japan,Osaka,2,SEVENTEEN,male,3,13,"Pledis,HYBE",3,growing,SEVENTEEN_Japan
,unreported,Aichi Sky Expo,concert hall,10000.0,Asia,Japan,Nagoya,1,SEVENTEEN,male,3,13,"Pledis,HYBE",3,growing,SEVENTEEN_Japan
