attendance,reporting_status,artist_name,gender,generation,tour_type,members,stage_setup,company,continent,country,city,venue_name,venue_type,venue_capacity,show_nights,show_year,show_month,show_quarter,weekday_1,weekday_n,is_weekend,years_since_debut,artist_age_bucket
59948.0,reported,ENHYPEN,male,4,world tour,6,end stage,"Belift,HYBE",Asia,Japan,Saitama,Belluna Dome,stadium,31552.0,2,2024,11,4,Sat,Sun,1,3,growing
50345.0,reported,ENHYPEN,male,4,world tour,6,end stage,"Belift,HYBE",Asia,Japan,Fukuoka,PayPay Dome,stadium,47500.0,2,2024,12,4,Sat,Sun,1,4,growing
75981.0,reported,ENHYPEN,male,4,world tour,6,end stage,"Belift,HYBE",Asia,Japan,Osaka,Kyocera Dome,stadium,55000.0,2,2025,1,1,Sat,Sun,1,4,growing
19482.0,reported,ENHYPEN,male,4,world tour,6,end stage,"Belift,HYBE",Asia,Philippines,Bulacan,Philippine Sports Stadium,stadium,25000.0,1,2025,3,1,Sat,Sat,1,4,growing
29882.0,reported,ENHYPEN,male,4,world tour,6,end stage,"Belift,HYBE",Asia,Thailand,Bangkok,Rajamangala Stadium,stadium,51560.0,1,2025,6,2,Sat,Sat,1,4,growing
77820.0,reported,ENHYPEN,male,4,world tour,6,end stage,"Belift,HYBE",Asia,Japan,Tokyo,Ajinomoto Stadium,stadium,49970.0,2,2025,7,3,Sat,Sun,1,4,growing
85868.0,reported,ENHYPEN,male,4,world tour,6,end stage,"Belift,HYBE",Asia,Japan,Osaka,Nagai Stadium,stadium,47853.0,2,2025,8,3,Sat,Sun,1,4,growing
22983.0,reported,ENHYPEN,male,4,world tour,6,end stage,"Belift,HYBE",North America,United States,New York,UBS Arena,arena,19000.0,2,2025,8,3,Wed,Thu,0,4,growing
12626.0,reported,ENHYPEN,male,4,world tour,6,end stage,"Belift,HYBE",North America,United States,Chicago,United Center,arena,23500.0,1,2025,8,3,Sat,Sat,1,4,growing
18859.0,reported,ENHYPEN,male,4,world tour,6,end stage,"Belift,HYBE",North America,United States,Houston,Toyota Center,arena,19000.0,2,2025,8,3,Tue,Wed,0,4,growing
22298.0,reported,ENHYPEN,male,4,world tour,6,end stage,"Belift,HYBE",North America,United States,Los Angeles,BMO Stadium,stadium,22000.0,1,2025,8,3,Sat,Sat,1,4,growing
15758.0,reported,ENHYPEN,male,4,world tour,6,end stage,"Belift,HYBE",Europe,England,London,The O2 Arena,arena,20000.0,1,2025,8,3,Fri,Fri,1,4,growing
9576.0,reported,ENHYPEN,male,4,world tour,6,end stage,"Belift,HYBE",Europe,England,Manchester,AO Arena,arena,21000.0,1,2025,8,3,Mon,Mon,0,4,growing
13460.0,reported,ENHYPEN,male,4,world tour,6,end stage,"Belift,HYBE",Europe,Netherlands,Amsterdam,Ziggo Dome,arena,17000.0,1,2025,8,3,Thu,Thu,0,4,growing
8363.0,reported,ENHYPEN,male,4,world tour,6,end stage,"Belift,HYBE",Europe,Belgium,Brussels,ING Arena,arena,15000.0,1,2025,8,3,Sat,Sat,1,4,growing
12597.0,reported,ENHYPEN,male,4,world tour,6,end stage,"Belift,HYBE",Europe,Germany,Berlin,Uber Arena,arena,17000.0,1,2025,9,3,Mon,Mon,0,4,growing
12898.0,reported,ENHYPEN,male,4,world tour,6,end stage,"Belift,HYBE",Europe,France,Paris,Accor Arena,arena,20300.0,1,2025,9,3,Wed,Wed,0,4,growing
23718.0,reported,ENHYPEN,male,4,world tour,6,end stage,"Belift,HYBE",Asia,Singapore,Singapore,Singapore Indoor Stadium,arena,9000.0,3,2025,10,4,Fri,Sun,1,4,growing
28799.0,reported,ENHYPEN,male,4,world tour,6,end stage,"Belift,HYBE",Asia,South Korea,Seoul,KSPO Dome,arena,15000.0,3,2025,10,4,Fri,Sun,1,4,growing
32280.0,missing,ENHYPEN,male,4,world tour,6,end stage,"Belift,HYBE",Asia,South Korea,Seoul,KSPO Dome,arena,15000.0,3,2026,5,2,Fri,Sun,1,5,growing
,unreported,ENHYPEN,male,4,world tour,6,end stage,"Belift,HYBE",South America,Brazil,São Paulo,Allianz Parque,stadium,55000.0,1,2026,7,3,Sat,Sat,1,5,growing
,unreported,ENHYPEN,male,4,world tour,6,end stage,"Belift,HYBE",South America,Peru,Lima,Estadio San Marcos,stadium,32000.0,1,2026,7,3,Wed,Wed,0,5,growing
,unreported,ENHYPEN,male,4,world tour,6,end stage,"Belift,HYBE",North America,Mexico,Mexico City,Arena CDMX,arena,22300.0,3,2026,7,3,Sat,Tue,1,5,growing
18818.0,parcial,ENHYPEN,male,4,world tour,6,end stage,"Belift,HYBE",North America,United States,Dallas,American Airlines Center,arena,21000.0,2,2026,7,3,Fri,Sat,1,5,growing
,unreported,ENHYPEN,male,4,world tour,6,end stage,"Belift,HYBE",North America,United States,Oakland,Oakland Arena,arena,19596.0,2,2026,7,3,Sat,Wed,1,5,growing
20956.0,parcial,ENHYPEN,male,4,world tour,6,end stage,"Belift,HYBE",North America,United States,San Diego,Snapdragon Stadium,,,1,2026,7,3,Tue,Tue,0,5,growing
,unreported,ENHYPEN,male,4,world tour,6,end stage,"Belift,HYBE",North America,United States,Tacoma,Tacoma Dome,arena,21000.0,1,2026,7,3,Sun,Sun,1,5,growing
,unreported,ENHYPEN,male,4,world tour,6,end stage,"Belift,HYBE",North America,United States,Las Vegas,T-Mobile Arena,arena,20000.0,1,2026,8,3,Sat,Sat,1,5,growing
,unreported,ENHYPEN,male,4,world tour,6,end stage,"Belift,HYBE",Asia,Macau,Macau,,,,2,2026,10,4,Sat,Sun,1,5,growing
,unreported,ENHYPEN,male,4,world tour,6,end stage,"Belift,HYBE",Asia,Japan,Tokyo,Tokyo Dome,stadium,55000.0,2,2026,12,4,Tue,Wed,0,6,established
,unreported,ENHYPEN,male,4,world tour,6,end stage,"Belift,HYBE",Asia,Japan,Nagoya,Vantelin Dome,stadium,36418.0,2,2026,12,4,Sat,Sun,1,6,established
,unreported,ENHYPEN,male,4,world tour,6,end stage,"Belift,HYBE",Asia,Indonesia,Jakarta,,,,1,2027,1,1,Sat,Sat,1,6,established
,unreported,ENHYPEN,male,4,world tour,6,end stage,"Belift,HYBE",Asia,Japan,Fukuoka,PayPay Dome,stadium,47500.0,2,2027,2,1,Sat,Sun,1,6,established
,unreported,ENHYPEN,male,4,world tour,6,end stage,"Belift,HYBE",Asia,Japan,Osaka,Kyocera Dome,stadium,55000.0,2,2027,2,1,Fri,Sat,1,6,established
,unreported,ENHYPEN,male,4,world tour,6,end stage,"Belift,HYBE",Europe,Italy,Milan,Unipol Dome,arena,16000.0,1,2027,2,1,Wed,Wed,0,6,established
,unreported,ENHYPEN,male,4,world tour,6,end stage,"Belift,HYBE",Europe,France,Paris,La Défense Arena,arena,45000.0,1,2027,2,1,Sat,Sat,1,6,established
,unreported,ENHYPEN,male,4,world tour,6,end stage,"Belift,HYBE",Europe,Netherlands,Amsterdam,Ziggo Dome,arena,17000.0,1,2027,3,1,Tue,Tue,0,6,established
,unreported,ENHYPEN,male,4,world tour,6,end stage,"Belift,HYBE",Europe,Germany,Berlin,Uber Arena,arena,17000.0,1,2027,3,1,Fri,Fri,1,6,established
,unreported,ENHYPEN,male,4,world tour,6,end stage,"Belift,HYBE",Europe,England,London,The O2 Arena,arena,20000.0,1,2027,3,1,Tue,Tue,0,6,established
,unreported,ENHYPEN,male,4,world tour,6,end stage,"Belift,HYBE",Asia,Singapore,Singapore,,,,1,2027,3,1,Sun,Sun,1,6,established
,unreported,EXO,male,3,world tour,5,end stage,"SM,KAKAO",Asia,South Korea,Seoul,KSPO Dome,arena,15000.0,5,2015,3,1,Sat,Sun,1,2,rookie
,unreported,EXO,male,3,world tour,5,end stage,"SM,KAKAO",Asia,China,Shanghai,Mercedes-Benz Arena,arena,18000.0,2,2015,5,2,Sat,Sun,1,3,growing
,unreported,EXO,male,3,world tour,5,end stage,"SM,KAKAO",Asia,Taiwan,Taipei,Taipei Arena,stadium,13000.0,2,2015,6,2,Fri,Sat,1,3,growing
,unreported,EXO,male,3,world tour,5,end stage,"SM,KAKAO",Asia,Thailand,Bangkok,IMPACT Arena,arena,12000.0,2,2015,6,2,Sat,Sun,1,3,growing
,unreported,EXO,male,3,world tour,5,end stage,"SM,KAKAO",Asia,China,Beijing,Cadillac Arena,arena,19000.0,2,2015,7,3,Sat,Sun,1,3,growing
,unreported,EXO,male,3,world tour,5,end stage,"SM,KAKAO",Asia,China,Chengdu,Chengdu Sports Centre,stadium,30000.0,1,2015,8,3,Sat,Sat,1,3,growing
,unreported,EXO,male,3,world tour,5,end stage,"SM,KAKAO",Asia,Hong Kong,Hong Kong,AsiaWorld–Expo,arena,14000.0,2,2015,8,3,Sun,Mon,1,3,growing
,unreported,EXO,male,3,world tour,5,end stage,"SM,KAKAO",Asia,China,Xi'an,Shaanxi Province Stadium,stadium,42383.0,1,2015,8,3,Sat,Sat,1,3,growing
,unreported,EXO,male,3,world tour,5,end stage,"SM,KAKAO",Asia,China,Chongqing,Chongqing Olympic Sports Center,stadium,58680.0,1,2015,9,3,Sat,Sat,1,3,growing
,unreported,EXO,male,3,world tour,5,end stage,"SM,KAKAO",Asia,China,Guangzhou,Guangzhou International Sports Arena,arena,18000.0,1,2015,10,4,Sat,Sat,1,3,growing
,unreported,EXO,male,3,world tour,5,end stage,"SM,KAKAO",Asia,Japan,Fukuoka,Marine Messe,arena,15000.0,2,2015,10,4,Sat,Sun,1,3,growing
,unreported,EXO,male,3,world tour,5,end stage,"SM,KAKAO",Asia,Japan,Tokyo,Tokyo Dome,stadium,55000.0,3,2015,11,4,Fri,Sun,1,3,growing
,unreported,EXO,male,3,world tour,5,end stage,"SM,KAKAO",Asia,Japan,Osaka,Kyocera Dome,stadium,55000.0,3,2015,11,4,Fri,Sun,1,3,growing
,unreported,EXO,male,3,world tour,5,end stage,"SM,KAKAO",Asia,Macau,Macau,Venetian Arena,arena,14000.0,1,2015,11,4,Sat,Sat,1,3,growing
,unreported,EXO,male,3,world tour,5,end stage,"SM,KAKAO",Asia,China,Nanjing,Nanjing Olympic Sports Center,arena,13000.0,1,2015,12,4,Sat,Sat,1,3,growing
,unreported,EXO,male,3,world tour,5,end stage,"SM,KAKAO",Asia,Singapore,Singapore,Singapore Indoor Stadium,arena,9000.0,2,2016,1,1,Sat,Sun,1,3,growing
,unreported,EXO,male,3,world tour,5,end stage,"SM,KAKAO",Asia,Philippines,Pasay,SM Mall of Asia Arena,arena,15000.0,2,2016,1,1,Sat,Sun,1,3,growing
,unreported,EXO,male,3,world tour,5,end stage,"SM,KAKAO",North America,United States,Grand Prairie,Texas Trust CU Theatre,concert hall,6350.0,1,2016,2,1,Wed,Wed,0,3,growing
,unreported,EXO,male,3,world tour,5,end stage,"SM,KAKAO",North America,Canada,Vancouver,UBC Thunderbird Arena,arena,8000.0,1,2016,2,1,Fri,Fri,1,3,growing
,unreported,EXO,male,3,world tour,5,end stage,"SM,KAKAO",North America,United States,Los Angeles,Memorial Sports Arena,arena,16740.0,1,2016,2,1,Sun,Sun,1,3,growing
,unreported,EXO,male,3,world tour,5,end stage,"SM,KAKAO",North America,United States,Rosemont,Rosemont Theatre,theater,4400.0,1,2016,2,1,Fri,Fri,1,3,growing
9919.0,reported,EXO,male,3,world tour,5,end stage,"SM,KAKAO",North America,United States,Newark,Prudential Center,arena,17000.0,1,2016,2,1,Sun,Sun,1,3,growing
,unreported,EXO,male,3,world tour,5,end stage,"SM,KAKAO",Asia,Indonesia,Tangerang,ICE BSD,concert hall,,1,2016,2,1,Sat,Sat,1,3,growing
,unreported,EXO,male,3,world tour,5,end stage,"SM,KAKAO",Asia,China,Dalian,Dalian Sports Centre Stadium,arena,18000.0,1,2016,3,1,Sat,Sat,1,3,growing
,unreported,EXO,male,3,world tour,5,end stage,"SM,KAKAO",Asia,Malaysia,Kuala Lumpur,Stadium Merdeka,stadium,25000.0,1,2016,3,1,Sat,Sat,1,3,growing
,unreported,EXO,male,3,world tour,5,end stage,"SM,KAKAO",Asia,South Korea,Seoul,KSPO Dome,arena,15000.0,3,2016,3,1,Fri,Sun,1,3,growing
,unreported,EXO,male,3,world tour,5,end stage,"SM,KAKAO",Asia,South Korea,Seoul,KSPO Dome,arena,15000.0,6,2016,7,3,Fri,Sun,1,4,growing
,unreported,EXO,male,3,world tour,5,end stage,"SM,KAKAO",Asia,Thailand,Bangkok,IMPACT Arena,arena,12000.0,2,2016,9,3,Sat,Sun,1,4,growing
,unreported,EXO,male,3,world tour,5,end stage,"SM,KAKAO",Asia,Japan,Hiroshima,Hiroshima Green Arena,arena,10000.0,2,2016,9,3,Tue,Wed,0,4,growing
,unreported,EXO,male,3,world tour,5,end stage,"SM,KAKAO",Asia,China,Hangzhou,Huanglong Sports Center,arena,8000.0,1,2016,9,3,Fri,Fri,1,4,growing
,unreported,EXO,male,3,world tour,5,end stage,"SM,KAKAO",Asia,Japan,Fukuoka,Marine Messe,arena,15000.0,3,2016,10,4,Sun,Tue,1,4,growing
,unreported,EXO,male,3,world tour,5,end stage,"SM,KAKAO",Asia,Japan,Sapporo,Makomanai Ice Arena,arena,10024.0,2,2016,10,4,Wed,Thu,0,4,growing
,unreported,EXO,male,3,world tour,5,end stage,"SM,KAKAO",Asia,Japan,Nagoya,Nippon Gaishi Hall,arena,10000.0,3,2016,11,4,Mon,Wed,0,4,growing
,unreported,EXO,male,3,world tour,5,end stage,"SM,KAKAO",Asia,Taiwan,Taipei,Taipei Arena,stadium,13000.0,2,2016,11,4,Sat,Sun,1,4,growing
,unreported,EXO,male,3,world tour,5,end stage,"SM,KAKAO",Asia,Japan,Tokyo,Tokyo Dome,stadium,55000.0,2,2016,11,4,Wed,Thu,0,4,growing
,unreported,EXO,male,3,world tour,5,end stage,"SM,KAKAO",Asia,Japan,Osaka,Kyocera Dome,stadium,55000.0,3,2016,12,4,Fri,Sun,1,4,growing
,unreported,EXO,male,3,world tour,5,end stage,"SM,KAKAO",Asia,Hong Kong,Hong Kong,AsiaWorld–Expo,arena,14000.0,2,2017,2,1,Sat,Sun,1,4,growing
,unreported,EXO,male,3,world tour,5,end stage,"SM,KAKAO",Asia,Philippines,Manila,Smart Araneta Coliseum,arena,9679.0,2,2017,2,1,Sat,Sun,1,4,growing
,unreported,EXO,male,3,world tour,5,end stage,"SM,KAKAO",Asia,Malaysia,Kuala Lumpur,Stadium Merdeka,stadium,25000.0,1,2017,3,1,Sat,Sat,1,4,growing
,unreported,EXO,male,3,world tour,5,end stage,"SM,KAKAO",Asia,Singapore,Singapore,Singapore Indoor Stadium,arena,9000.0,1,2017,4,2,Sun,Sun,1,4,growing
5999.0,reported,EXO,male,3,world tour,5,end stage,"SM,KAKAO",North America,United States,Newark,Prudential Center,arena,17000.0,1,2017,4,2,Tue,Tue,0,5,growing
,unreported,EXO,male,3,world tour,5,end stage,"SM,KAKAO",North America,Mexico,Mexico City,Arena CDMX,arena,22300.0,1,2017,4,2,Thu,Thu,0,5,growing
8668.0,reported,EXO,male,3,world tour,5,end stage,"SM,KAKAO",North America,United States,Inglewood,Kia Forum,arena,17500.0,1,2017,4,2,Fri,Fri,1,5,growing
,unreported,EXO,male,3,world tour,5,end stage,"SM,KAKAO",Asia,South Korea,Seoul,Seoul Olympic Stadium,stadium,65599.0,2,2017,5,2,Sat,Sun,1,5,growing
,unreported,EXO,male,3,asian tour,5,end stage,"SM,KAKAO",Asia,South Korea,Seoul,Gocheok Sky Dome,stadium,16744.0,3,2017,11,4,Fri,Sun,1,5,growing
,unreported,EXO,male,3,asian tour,5,end stage,"SM,KAKAO",Asia,Japan,Fukuoka,Marine Messe,arena,15000.0,3,2017,12,4,Fri,Sun,1,5,growing
,unreported,EXO,male,3,asian tour,5,end stage,"SM,KAKAO",Asia,Japan,Saitama,Saitama Super Arena,arena,22500.0,2,2018,1,1,Sat,Sun,1,5,growing
,unreported,EXO,male,3,asian tour,5,end stage,"SM,KAKAO",Asia,Taiwan,Taipei,Taipei Arena,stadium,13000.0,2,2018,2,1,Sat,Sun,1,5,growing
,unreported,EXO,male,3,asian tour,5,end stage,"SM,KAKAO",Asia,Japan,Osaka,Kyocera Dome,stadium,55000.0,2,2018,2,1,Fri,Sat,1,5,growing
,unreported,EXO,male,3,asian tour,5,end stage,"SM,KAKAO",Asia,Singapore,Singapore,Singapore Indoor Stadium,arena,9000.0,1,2018,3,1,Sat,Sat,1,5,growing
,unreported,EXO,male,3,asian tour,5,end stage,"SM,KAKAO",Asia,Thailand,Bangkok,IMPACT Arena,arena,12000.0,3,2018,3,1,Fri,Sun,1,5,growing
,unreported,EXO,male,3,asian tour,5,end stage,"SM,KAKAO",Asia,Philippines,Pasay,SM Mall of Asia Arena,arena,15000.0,1,2018,4,2,Sat,Sat,1,6,established
,unreported,EXO,male,3,asian tour,5,end stage,"SM,KAKAO",Asia,Hong Kong,Hong Kong,AsiaWorld–Expo,arena,14000.0,2,2018,6,2,Sat,Sun,1,6,established
,unreported,EXO,male,3,asian tour,5,end stage,"SM,KAKAO",Asia,Malaysia,Kuala Lumpur,Unifi Arena,arena,11000.0,1,2018,7,3,Sat,Sat,1,6,established
,unreported,EXO,male,3,asian tour,5,end stage,"SM,KAKAO",Asia,South Korea,Seoul,Gocheok Sky Dome,stadium,16744.0,3,2018,7,3,Fri,Sun,1,6,established
,unreported,EXO,male,3,asian tour,5,end stage,"SM,KAKAO",Asia,Macau,Macau,Venetian Arena,arena,14000.0,2,2018,8,3,Fri,Sat,1,6,established
68336.0,parcial,G-Dragon,male,2,world tour,1,end stage,Galaxy Corporation,Asia,South Korea,Goyang,Goyang Stadium,stadium,41311.0,2,2025,3,1,Sat,Sun,1,15,legacy
96830.0,reported,G-Dragon,male,2,world tour,1,end stage,Galaxy Corporation,Asia,Japan,Tokyo,Tokyo Dome,stadium,55000.0,2,2025,5,2,Sat,Sun,1,15,legacy
,unreported,G-Dragon,male,2,world tour,1,end stage,Galaxy Corporation,Asia,Philippines,Bulacan,Philippine Arena,arena,55000.0,1,2025,5,2,Sat,Sat,1,15,legacy
78632.0,reported,G-Dragon,male,2,world tour,1,end stage,Galaxy Corporation,Asia,Japan,Osaka,Kyocera Dome,stadium,55000.0,2,2025,5,2,Sun,Mon,1,15,legacy
31185.0,reported,G-Dragon,male,2,world tour,1,end stage,Galaxy Corporation,Asia,Macau,Macau,Galaxy Arena,arena,16000.0,3,2025,6,2,Fri,Sun,1,15,legacy
22140.0,reported,G-Dragon,male,2,world tour,1,end stage,Galaxy Corporation,Oceania,Australia,Sydney,Qudos Bank Arena,arena,18000.0,2,2025,7,3,Wed,Thu,0,15,legacy
21913.0,reported,G-Dragon,male,2,world tour,1,end stage,Galaxy Corporation,Oceania,Australia,Melbourne,Rod Laver Arena,arena,14820.0,2,2025,7,3,Sun,Mon,1,15,legacy
31029.0,reported,G-Dragon,male,2,world tour,1,end stage,Galaxy Corporation,Asia,Taiwan,Taipei,Taipei Arena,stadium,13000.0,3,2025,7,3,Fri,Sun,1,15,legacy
,unreported,G-Dragon,male,2,world tour,1,end stage,Galaxy Corporation,Asia,Malaysia,Kuala Lumpur,Unifi Arena,arena,11000.0,2,2025,7,3,Sat,Sun,1,15,legacy
,unreported,G-Dragon,male,2,world tour,1,end stage,Galaxy Corporation,Asia,Indonesia,Jakarta,Indonesia Arena,arena,16500.0,2,2025,7,3,Fri,Sat,1,15,legacy
,unreported,G-Dragon,male,2,world tour,1,end stage,Galaxy Corporation,Asia,Thailand,Bangkok,Rajamangala Stadium,stadium,51560.0,1,2025,8,3,Sat,Sat,1,15,legacy
33245.0,reported,G-Dragon,male,2,world tour,1,end stage,Galaxy Corporation,Asia,Hong Kong,Hong Kong,AsiaWorld–Expo,arena,14000.0,3,2025,8,3,Fri,Sun,1,15,legacy
20714.0,reported,G-Dragon,male,2,world tour,1,end stage,Galaxy Corporation,North America,United States,Newark,Prudential Center,arena,17000.0,2,2025,8,3,Fri,Sat,1,16,legacy
13045.0,reported,G-Dragon,male,2,world tour,1,end stage,Galaxy Corporation,North America,United States,Las Vegas,T-Mobile Arena,arena,20000.0,1,2025,8,3,Sun,Sun,1,16,legacy
,unreported,G-Dragon,male,2,world tour,1,end stage,Galaxy Corporation,North America,United States,Los Angeles,Crypto.com Arena,stadium,20000.0,2,2025,9,3,Fri,Sat,1,16,legacy
,unreported,G-Dragon,male,2,world tour,1,end stage,Galaxy Corporation,Europe,France,Paris,La Défense Arena,arena,45000.0,1,2025,9,3,Sat,Sat,1,16,legacy
,unreported,G-Dragon,male,2,world tour,1,end stage,Galaxy Corporation,Asia,Japan,Osaka,Kyocera Dome,stadium,55000.0,2,2025,10,4,Mon,Tue,0,16,legacy
,unreported,G-Dragon,male,2,world tour,1,end stage,Galaxy Corporation,Asia,Taiwan,Taipei,Taipei Dome,stadium,59833.0,2,2025,11,4,Sat,Sun,1,16,legacy
,unreported,G-Dragon,male,2,world tour,1,end stage,Galaxy Corporation,Asia,Vietnam,Hung Yen,Vinhomes Ocean Park 3,concert hall,,2,2025,11,4,Sat,Sun,1,16,legacy
49139.0,parcial,G-Dragon,male,2,world tour,1,end stage,Galaxy Corporation,Asia,South Korea,Seoul,Gocheok Sky Dome,stadium,16744.0,3,2025,12,4,Fri,Sun,1,16,legacy
37761.0,reported,J-Hope,male,3,world tour,1,end stage,"Bighit,HYBE",Asia,South Korea,Seoul,KSPO Dome,arena,15000.0,3,2025,2,1,Fri,Sun,1,2,rookie
27169.0,reported,J-Hope,male,3,world tour,1,end stage,"Bighit,HYBE",North America,United States,New York,Barclays Center,arena,20000.0,2,2025,3,1,Thu,Fri,0,2,rookie
24756.0,reported,J-Hope,male,3,world tour,1,end stage,"Bighit,HYBE",North America,United States,Rosemont,Allstate Arena,arena,22000.0,2,2025,3,1,Mon,Tue,0,2,rookie
33129.0,reported,J-Hope,male,3,world tour,1,end stage,"Bighit,HYBE",North America,Mexico,Mexico City,Palacio de los Deportes,arena,26000.0,2,2025,3,1,Sat,Sun,1,2,rookie
26809.0,reported,J-Hope,male,3,world tour,1,end stage,"Bighit,HYBE",North America,United States,San Antonio,Frost Bank Center,arena,19000.0,2,2025,3,1,Wed,Thu,0,2,rookie
24094.0,reported,J-Hope,male,3,world tour,1,end stage,"Bighit,HYBE",North America,United States,Oakland,Oakland Arena,arena,19596.0,2,2025,3,1,Mon,Tue,0,2,rookie
42799.0,reported,J-Hope,male,3,world tour,1,end stage,"Bighit,HYBE",North America,United States,Los Angeles,BMO Stadium,stadium,22000.0,2,2025,4,2,Fri,Sun,1,2,rookie
22138.0,reported,J-Hope,male,3,world tour,1,end stage,"Bighit,HYBE",Asia,Philippines,Pasay,SM Mall of Asia Arena,arena,15000.0,2,2025,4,2,Sat,Sun,1,2,rookie
38721.0,reported,J-Hope,male,3,world tour,1,end stage,"Bighit,HYBE",Asia,Japan,Saitama,Saitama Super Arena,arena,22500.0,2,2025,4,2,Sat,Sun,1,2,rookie
19684.0,reported,J-Hope,male,3,world tour,1,end stage,"Bighit,HYBE",Asia,Singapore,Singapore,Singapore Indoor Stadium,arena,9000.0,2,2025,4,2,Sat,Sun,1,2,rookie
20104.0,reported,J-Hope,male,3,world tour,1,end stage,"Bighit,HYBE",Asia,Indonesia,Jakarta,Indonesia Arena,arena,16500.0,2,2025,5,2,Sat,Sun,1,2,rookie
25494.0,reported,J-Hope,male,3,world tour,1,end stage,"Bighit,HYBE",Asia,Thailand,Bangkok,IMPACT Arena,arena,12000.0,2,2025,5,2,Sat,Sun,1,2,rookie
19417.0,reported,J-Hope,male,3,world tour,1,end stage,"Bighit,HYBE",Asia,Macau,Macau,Galaxy Arena,arena,16000.0,2,2025,5,2,Sat,Sun,1,2,rookie
19403.0,reported,J-Hope,male,3,world tour,1,end stage,"Bighit,HYBE",Asia,Taiwan,Taoyuan,NTSU Arena,arena,15000.0,2,2025,5,2,Sat,Sun,1,2,rookie
70153.0,reported,J-Hope,male,3,world tour,1,end stage,"Bighit,HYBE",Asia,Japan,Osaka,Kyocera Dome,stadium,55000.0,2,2025,5,2,Sat,Sun,1,2,rookie
52449.0,reported,J-Hope,male,3,world tour,1,end stage,"Bighit,HYBE",Asia,South Korea,Goyang,Goyang Stadium,stadium,41311.0,2,2025,6,2,Fri,Sat,1,2,rookie
19253.0,reported,Jin,male,3,world tour,1,end stage,"Bighit,HYBE",Asia,South Korea,Goyang,Goyang Stadium,stadium,41311.0,2,2025,6,2,Sat,Sun,1,2,rookie
10718.0,parcial,Jin,male,3,world tour,1,end stage,"Bighit,HYBE",Asia,South Korea,Seoul,Jamsil Indoor Stadium,arena,11069.0,2,2025,6,2,Sat,Sun,1,2,rookie
42686.0,reported,Jin,male,3,world tour,1,end stage,"Bighit,HYBE",Asia,Japan,Chiba,Makuhari Messe,arena,,2,2025,7,3,Sat,Sun,1,2,rookie
82510.0,reported,Jin,male,3,world tour,1,end stage,"Bighit,HYBE",Asia,Japan,Osaka,Kyocera Dome,stadium,55000.0,2,2025,7,3,Sat,Sun,1,2,rookie
23753.0,reported,Jin,male,3,world tour,1,end stage,"Bighit,HYBE",North America,United States,Anaheim,Honda Center,theater,10935.0,2,2025,7,3,Thu,Fri,0,2,rookie
23162.0,reported,Jin,male,3,world tour,1,end stage,"Bighit,HYBE",North America,United States,Dallas,American Airlines Center,arena,21000.0,2,2025,7,3,Tue,Wed,0,2,rookie
22144.0,reported,Jin,male,3,world tour,1,end stage,"Bighit,HYBE",North America,United States,Tampa,Benchmark International Arena,arena,21500.0,2,2025,7,3,Sat,Sun,1,2,rookie
23056.0,reported,Jin,male,3,world tour,1,end stage,"Bighit,HYBE",North America,United States,Newark,Prudential Center,arena,17000.0,2,2025,7,3,Wed,Thu,0,2,rookie
27917.0,reported,Jin,male,3,world tour,1,end stage,"Bighit,HYBE",Europe,England,London,The O2 Arena,arena,20000.0,2,2025,8,3,Tue,Wed,0,2,rookie
22758.0,reported,Jin,male,3,world tour,1,end stage,"Bighit,HYBE",Europe,Netherlands,Amsterdam,Ziggo Dome,arena,17000.0,2,2025,8,3,Sat,Sun,1,2,rookie
38375.0,parcial,Jin,male,3,world tour,1,end stage,"Bighit,HYBE",Asia,South Korea,Incheon,Munhak Stadium,stadium,49084.0,2,2025,10,4,Fri,Sat,1,3,growing
24800.0,parcial,NCT127,male,3,world tour,8,end stage,"SM,KAKAO",Asia,South Korea,Seoul,KSPO Dome,arena,15000.0,2,2019,1,1,Sat,Sun,1,2,rookie
4844.0,parcial,NCT127,male,3,world tour,8,end stage,"SM,KAKAO",Asia,Japan,Osaka,Orix Theater,theater,2400.0,2,2019,2,1,Sat,Sun,1,2,rookie
5000.0,parcial,NCT127,male,3,world tour,8,end stage,"SM,KAKAO",Asia,Japan,Hiroshima,HBG Hall,concert hall,2001.0,2,2019,2,1,Mon,Tue,0,2,rookie
