attendance,reporting_status,gender,generation,tour_type,members,stage_setup,continent,country,city,venue_type,venue_capacity,show_nights,show_year,show_month,show_quarter,weekday_1,weekday_n,is_weekend,years_since_debut,artist_age_bucket
40907.0,reported,male,4,world tour,8,end stage,Asia,South Korea,Seoul,arena,15000.0,4,2024,8,3,Sat,Sun,1,6,established
31462.0,reported,male,4,world tour,8,end stage,Asia,Singapore,Singapore,stadium,55000.0,1,2024,9,3,Sat,Sat,1,6,established
27336.0,reported,male,4,world tour,8,end stage,Oceania,Australia,Melbourne,stadium,56347.0,1,2024,10,4,Sat,Sat,1,6,established
36589.0,reported,male,4,world tour,8,end stage,Oceania,Australia,Sydney,stadium,42500.0,1,2024,10,4,Sat,Sat,1,6,established
41273.0,reported,male,4,world tour,8,end stage,Asia,Taiwan,Kaohsiung,stadium,55000.0,1,2024,11,4,Sun,Sun,1,6,established
143575.0,reported,male,4,world tour,8,end stage,Asia,Japan,Tokyo,stadium,55000.0,3,2024,11,4,Thu,Sun,0,6,established
23047.0,reported,male,4,world tour,8,end stage,Asia,Philippines,Bulacan,arena,55000.0,1,2024,11,4,Sat,Sat,1,6,established
21277.0,reported,male,4,world tour,8,end stage,Asia,Macau,Macau,arena,16000.0,2,2024,11,4,Fri,Sat,1,6,established
114703.0,reported,male,4,world tour,8,end stage,Asia,Japan,Osaka,stadium,55000.0,3,2024,12,4,Thu,Sun,0,6,established
20600.0,reported,male,4,world tour,8,end stage,Asia,Thailand,Bangkok,stadium,35000.0,1,2024,12,4,Sat,Sat,1,6,established
9726.0,reported,male,4,world tour,8,end stage,Asia,Indonesia,Jakarta,arena,16500.0,1,2024,12,4,Sat,Sat,1,6,established
20922.0,reported,male,4,world tour,8,end stage,Asia,Hong Kong,Hong Kong,arena,14000.0,2,2025,1,1,Sat,Sun,1,6,established
48229.0,reported,male,4,world tour,8,end stage,South America,Chile,Santiago,stadium,25000.0,2,2025,3,1,Thu,Fri,0,7,established
49063.0,reported,male,4,world tour,8,end stage,South America,Brazil,Rio De Janeiro,stadium,70000.0,1,2025,4,2,Tue,Tue,0,7,established
110479.0,reported,male,4,world tour,8,end stage,South America,Brazil,São Paulo,stadium,72039.0,2,2025,4,2,Sat,Sun,1,7,established
43806.0,reported,male,4,world tour,8,end stage,South America,Peru,Lima,stadium,32000.0,1,2025,4,2,Wed,Wed,0,7,established
109963.0,reported,male,4,world tour,8,end stage,North America,Mexico,Mexico City,stadium,65000.0,2,2025,4,2,Sat,Sun,1,7,established
207917.0,reported,male,4,world tour,8,end stage,Asia,Japan,Shizuoka,stadium,50889.0,4,2025,5,2,Sat,Sun,1,7,established
41264.0,reported,male,4,world tour,8,end stage,North America,United States,Seattle,stadium,47368.0,1,2025,5,2,Sat,Sat,1,7,established
33403.0,reported,male,4,world tour,8,end stage,North America,United States,San Francisco,stadium,45000.0,1,2025,5,2,Wed,Wed,0,7,established
79389.0,reported,male,4,world tour,8,end stage,North America,United States,Inglewood,stadium,70240.0,2,2025,5,2,Sat,Sun,1,7,established
68253.0,reported,male,4,world tour,8,end stage,North America,United States,Arlington,stadium,40300.0,2,2025,6,2,Fri,Sat,1,7,established
36732.0,reported,male,4,world tour,8,end stage,North America,United States,Atlanta,stadium,41108.0,1,2025,6,2,Tue,Tue,0,7,established
46766.0,reported,male,4,world tour,8,end stage,North America,United States,Orlando,stadium,60219.0,1,2025,6,2,Sat,Sat,1,7,established
63005.0,reported,male,4,world tour,8,end stage,North America,United States,New York,stadium,41922.0,2,2025,6,2,Wed,Thu,0,7,established
37095.0,reported,male,4,world tour,8,end stage,North America,United States,Washington,stadium,41373.0,1,2025,6,2,Mon,Mon,0,7,established
35799.0,reported,male,4,world tour,8,end stage,North America,United States,Chicago,stadium,41649.0,1,2025,6,2,Thu,Thu,0,7,established
49745.0,reported,male,4,world tour,8,end stage,North America,Canada,Toronto,stadium,50000.0,1,2025,6,2,Sun,Sun,1,7,established
43788.0,reported,male,4,world tour,8,end stage,Europe,Netherlands,Amsterdam,stadium,71000.0,1,2025,7,3,Fri,Fri,1,7,established
41631.0,reported,male,4,world tour,8,end stage,Europe,Germany,Frankfurt,stadium,65000.0,1,2025,7,3,Tue,Tue,0,7,established
89225.0,reported,male,4,world tour,8,end stage,Europe,England,London,stadium,62850.0,2,2025,7,3,Fri,Sat,1,7,established
49096.0,reported,male,4,world tour,8,end stage,Europe,Spain,Madrid,stadium,60000.0,1,2025,7,3,Tue,Tue,0,7,established
,unreported,male,4,world tour,8,end stage,Europe,Spain,Madrid,stadium,60000.0,1,2025,7,3,Tue,Tue,0,7,established
117382.0,reported,male,4,world tour,8,end stage,Europe,France,Paris,stadium,81338.0,2,2025,7,3,Sat,Sun,1,7,established
50374.0,reported,male,4,world tour,8,end stage,Europe,Italy,Rome,stadium,70634.0,1,2025,7,3,Wed,Wed,0,7,established
,unreported,male,4,world tour,8,end stage,Asia,South Korea,Incheon,stadium,29376.0,2,2025,10,4,Sat,Sun,1,7,established
22987.0,missing,male,4,world tour,10,end stage,Asia,South Korea,Seoul,arena,15000.0,3,2025,8,3,Fri,Sun,1,7,established
,unreported,male,4,world tour,10,end stage,Asia,Japan,Nagoya,concert hall,15000.0,2,2025,8,3,Sat,Sun,1,7,established
,unreported,male,4,world tour,10,end stage,Asia,Japan,Yokohama,arena,12141.0,2,2025,8,3,Sat,Sun,1,7,established
,unreported,male,4,world tour,10,end stage,Asia,Japan,Kobe,arena,8000.0,2,2025,8,3,Sat,Sun,1,7,established
2020.0,reported,male,4,world tour,10,end stage,North America,United States,New York,theater,5600.0,1,2025,9,3,Fri,Fri,1,7,established
1116.0,reported,male,4,world tour,10,end stage,North America,United States,Chicago,theater,3600.0,1,2025,9,3,Sun,Sun,1,7,established
564.0,reported,male,4,world tour,10,end stage,North America,United States,Atlanta,theater,1050.0,1,2025,9,3,Tue,Tue,0,7,established
,unreported,male,4,world tour,10,end stage,North America,United States,Oakland,concert hall,3040.0,1,2025,9,3,Fri,Fri,1,7,established
1186.0,reported,male,4,world tour,10,end stage,North America,United States,Los Angeles,theater,2000.0,1,2025,9,3,Sun,Sun,1,7,established
787.0,reported,male,4,world tour,10,end stage,North America,United States,Tacoma,theater,,1,2025,9,3,Wed,Wed,0,7,established
,unreported,male,4,world tour,10,end stage,Asia,Japan,Tokyo,arena,10000.0,2,2025,10,4,Sat,Sun,1,7,established
,unreported,male,4,world tour,10,end stage,Asia,Macau,Macau,concert hall,,1,2025,10,4,Sat,Sat,1,7,established
,unreported,male,4,world tour,10,end stage,Asia,Malaysia,Kuala Lumpur,concert hall,,1,2025,10,4,Sat,Sat,1,7,established
,unreported,male,4,world tour,10,end stage,Asia,Taiwan,Taoyuan,arena,15000.0,1,2025,10,4,Sat,Sat,1,7,established
,unreported,male,4,world tour,10,end stage,Asia,Thailand,Bangkok,concert hall,8000.0,1,2025,11,4,Sat,Sat,1,7,established
,unreported,male,4,world tour,10,end stage,Asia,Indonesia,Tangerang,concert hall,,1,2025,11,4,Sat,Sat,1,7,established
10267.0,reported,male,4,world tour,5,end stage,Asia,South Korea,Seoul,arena,11069.0,2,2022,7,3,Sat,Sun,1,3,growing
4340.0,reported,male,4,world tour,5,end stage,North America,United States,Rosemont,theater,4400.0,1,2022,7,3,Thu,Thu,0,3,growing
5239.0,reported,male,4,world tour,5,end stage,North America,United States,New York,theater,5600.0,1,2022,7,3,Sat,Sat,1,3,growing
4509.0,reported,male,4,world tour,5,end stage,North America,United States,Atlanta,theater,4665.0,1,2022,7,3,Tue,Tue,0,3,growing
6202.0,reported,male,4,world tour,5,end stage,North America,United States,Grand Prairie,concert hall,6350.0,1,2022,7,3,Thu,Thu,0,3,growing
6250.0,reported,male,4,world tour,5,end stage,North America,United States,Sugar Land,concert hall,6400.0,1,2022,7,3,Sun,Sun,1,3,growing
5168.0,reported,male,4,world tour,5,end stage,North America,United States,San Francisco,arena,8500.0,1,2022,7,3,Thu,Thu,0,3,growing
13562.0,reported,male,4,world tour,5,end stage,North America,United States,Los Angeles,arena,7100.0,2,2022,7,3,Sat,Sun,1,3,growing
12117.0,reported,male,4,world tour,5,end stage,Asia,Japan,Osaka,arena,7056.0,2,2022,9,3,Sat,Sun,1,3,growing
12290.0,reported,male,4,world tour,5,end stage,Asia,Japan,Chiba,arena,,2,2022,9,3,Thu,Fri,0,3,growing
6067.0,reported,male,4,world tour,5,end stage,Asia,Indonesia,Tangerang,concert hall,,1,2022,10,4,Wed,Wed,0,3,growing
15999.0,reported,male,4,world tour,5,end stage,Asia,Philippines,Pasay,arena,15000.0,2,2022,10,4,Sat,Sun,1,3,growing
8588.0,reported,male,4,world tour,5,end stage,Asia,Thailand,Bangkok,arena,12000.0,2,2022,10,4,Thu,Fri,0,3,growing
21445.0,reported,male,4,world tour,5,end stage,Asia,South Korea,Seoul,arena,15000.0,2,2023,3,1,Sat,Sun,1,4,growing
7830.0,reported,male,4,world tour,5,end stage,Asia,Singapore,Singapore,arena,9000.0,1,2023,4,2,Sat,Sat,1,4,growing
16042.0,reported,male,4,world tour,5,end stage,Asia,Taiwan,Taipei,concert hall,,2,2023,4,2,Tue,Wed,0,4,growing
17204.0,reported,male,4,world tour,5,end stage,Asia,Japan,Osaka,arena,16000.0,2,2023,4,2,Fri,Sat,1,4,growing
40390.0,reported,male,4,world tour,5,end stage,Asia,Japan,Saitama,arena,22500.0,2,2023,4,2,Tue,Wed,0,4,growing
22497.0,reported,male,4,world tour,5,end stage,Asia,Japan,Yokohama,arena,17000.0,2,2023,4,2,Tue,Wed,0,4,growing
27234.0,reported,male,4,world tour,5,end stage,Asia,Japan,Nagoya,concert hall,15000.0,2,2023,4,2,Sat,Sun,1,4,growing
12662.0,reported,male,4,world tour,5,end stage,North America,United States,Charlotte,arena,18504.0,1,2023,5,2,Sat,Sat,1,4,growing
22506.0,reported,male,4,world tour,5,end stage,North America,United States,New York,arena,19000.0,2,2023,5,2,Tue,Wed,0,4,growing
12073.0,reported,male,4,world tour,5,end stage,North America,United States,Washington,arena,20356.0,1,2023,5,2,Tue,Tue,0,4,growing
17804.0,reported,male,4,world tour,5,end stage,North America,United States,Duluth,arena,13100.0,2,2023,5,2,Fri,Sat,1,4,growing
24456.0,reported,male,4,world tour,5,end stage,North America,United States,San Antonio,arena,19000.0,2,2023,5,2,Tue,Wed,0,4,growing
46757.0,reported,male,4,world tour,5,end stage,North America,United States,Los Angeles,stadium,22000.0,2,2023,5,2,Sat,Sun,1,4,growing
71757.0,reported,male,4,world tour,5,end stage,Asia,Japan,Osaka,stadium,55000.0,2,2023,7,3,Sat,Sun,1,4,growing
7231.0,reported,male,4,world tour,5,end stage,Asia,Indonesia,Jakarta,arena,15000.0,1,2023,8,3,Wed,Wed,0,4,growing
10886.0,reported,male,4,world tour,5,end stage,Asia,Philippines,Bulacan,arena,55000.0,1,2023,8,3,Sun,Sun,1,4,growing
25042.0,reported,male,4,world tour,5,end stage,Asia,South Korea,Seoul,stadium,16744.0,2,2023,12,4,Sat,Sun,1,4,growing
32125.0,reported,male,4,world tour,5,end stage,Asia,South Korea,Seoul,arena,15000.0,3,2024,5,2,Fri,Sun,1,5,growing
10691.0,reported,male,4,world tour,5,end stage,North America,United States,Tacoma,arena,21000.0,1,2024,5,2,Tue,Tue,0,5,growing
15662.0,reported,male,4,world tour,5,end stage,North America,United States,Oakland,stadium,64829.0,1,2024,5,2,Sat,Sat,1,5,growing
23849.0,reported,male,4,world tour,5,end stage,North America,United States,Los Angeles,stadium,20000.0,2,2024,5,2,Tue,Wed,0,5,growing
21734.0,reported,male,4,world tour,5,end stage,North America,United States,Houston,stadium,41168.0,1,2024,5,2,Sun,Sun,1,5,growing
10072.0,reported,male,4,world tour,5,end stage,North America,United States,Atlanta,arena,18000.0,1,2024,5,2,Wed,Wed,0,5,growing
24775.0,reported,male,4,world tour,5,end stage,North America,United States,New York,theater,5600.0,2,2024,6,2,Sat,Sun,1,5,growing
21446.0,reported,male,4,world tour,5,end stage,North America,United States,Rosemont,arena,22000.0,2,2024,6,2,Wed,Thu,0,5,growing
13169.0,reported,male,4,world tour,5,end stage,North America,United States,Washington,arena,20356.0,1,2024,6,2,Sat,Sat,1,5,growing
71611.0,reported,male,4,world tour,5,end stage,Asia,Japan,Tokyo,stadium,55000.0,2,2024,7,3,Wed,Thu,0,5,growing
53645.0,reported,male,4,world tour,5,end stage,Asia,Japan,Osaka,stadium,55000.0,2,2024,7,3,Sat,Sun,1,5,growing
46054.0,reported,male,4,world tour,5,end stage,Asia,Japan,Nagoya,stadium,36418.0,2,2024,8,3,Sun,Mon,1,5,growing
21293.0,reported,male,4,world tour,5,end stage,Asia,Macau,Macau,arena,16000.0,2,2024,8,3,Fri,Sat,1,5,growing
8183.0,reported,male,4,world tour,5,end stage,Asia,Singapore,Singapore,arena,9000.0,1,2024,9,3,Sat,Sat,1,5,growing
54074.0,reported,male,4,world tour,5,end stage,Asia,Japan,Fukuoka,stadium,47500.0,2,2024,9,3,Sat,Sun,1,5,growing
4593.0,reported,male,4,world tour,5,end stage,Asia,Indonesia,Tangerang,concert hall,,1,2024,10,4,Wed,Wed,0,5,growing
18160.0,reported,male,4,world tour,5,end stage,Asia,Taiwan,Taoyuan,arena,15000.0,2,2024,10,4,Sat,Sun,1,5,growing
31582.0,reported,male,4,world tour,5,end stage,Asia,South Korea,Seoul,arena,15000.0,3,2024,11,4,Fri,Sun,1,5,growing
73748.0,reported,male,4,world tour,5,end stage,Asia,Japan,Osaka,stadium,55000.0,2,2024,11,4,Sat,Sun,1,5,growing
24625.0,reported,male,4,world tour,5,end stage,Asia,South Korea,Incheon,arena,15000.0,3,2025,3,1,Fri,Sun,1,6,established
36000.0,reported,male,4,world tour,5,end stage,Asia,Japan,Yokohama,arena,20000.0,2,2025,3,1,Wed,Thu,0,6,established
10453.0,reported,male,4,world tour,5,end stage,Europe,Spain,Barcelona,arena,17960.0,1,2025,3,1,Thu,Thu,0,6,established
15581.0,reported,male,4,world tour,5,end stage,Europe,England,London,arena,20000.0,1,2025,3,1,Tue,Tue,0,6,established
11951.0,reported,male,4,world tour,5,end stage,Europe,Germany,Berlin,arena,17000.0,1,2025,3,1,Thu,Thu,0,6,established
14153.0,reported,male,4,world tour,5,end stage,Europe,France,Paris,arena,20300.0,1,2025,3,1,Sun,Sun,1,6,established
13055.0,reported,male,4,world tour,5,end stage,Europe,Netherlands,Amsterdam,arena,17000.0,1,2025,4,2,Tue,Tue,0,6,established
14546.0,reported,male,4,world tour,5,end stage,Asia,Japan,Kagawa,arena,,2,2025,4,2,Sat,Sun,1,6,established
16992.0,reported,male,4,world tour,5,end stage,Asia,Japan,Nagoya,concert hall,10000.0,2,2025,4,2,Fri,Sat,1,6,established
26250.0,reported,male,4,world tour,5,end stage,Asia,Japan,Fukuoka,arena,15000.0,2,2025,4,2,Tue,Wed,0,6,established
31365.0,reported,male,4,world tour,5,end stage,Asia,Macau,Macau,arena,16000.0,3,2025,5,2,Fri,Sun,1,6,established
15246.0,reported,male,4,world tour,5,end stage,Asia,Japan,Osaka,arena,16000.0,2,2025,5,2,Sat,Sun,1,6,established
22848.0,reported,male,4,world tour,5,end stage,Asia,Japan,Tokyo,arena,15000.0,2,2025,5,2,Sat,Sun,1,6,established
30599.0,reported,male,4,world tour,5,end stage,Asia,South Korea,Seoul,stadium,16744.0,2,2025,8,3,Fri,Sat,1,6,established
10119.0,reported,male,4,world tour,5,end stage,North America,United States,San Jose,arena,19190.0,1,2025,9,3,Tue,Tue,0,6,established
16987.0,reported,male,4,world tour,5,end stage,North America,United States,Los Angeles,stadium,22000.0,1,2025,9,3,Fri,Fri,1,6,established
10193.0,reported,male,4,world tour,5,end stage,North America,United States,Dallas,arena,21000.0,1,2025,9,3,Tue,Tue,0,6,established
16466.0,reported,male,4,world tour,5,end stage,North America,United States,Rosemont,arena,22000.0,2,2025,9,3,Sun,Mon,1,6,established
9753.0,reported,male,4,world tour,5,end stage,North America,United States,Atlanta,arena,18000.0,1,2025,9,3,Thu,Thu,0,6,established
10018.0,reported,male,4,world tour,5,end stage,North America,United States,Washington,arena,20356.0,1,2025,9,3,Sun,Sun,1,6,established
18656.0,reported,male,4,world tour,5,end stage,North America,United States,Newark,arena,17000.0,2,2025,10,4,Wed,Thu,0,6,established
59061.0,reported,male,4,world tour,5,end stage,Asia,Japan,Saitama,stadium,31552.0,2,2025,11,4,Sat,Sun,1,6,established
66209.0,reported,male,4,world tour,5,end stage,Asia,Japan,Nagoya,stadium,36418.0,2,2025,12,4,Sat,Sun,1,6,established
49062.0,reported,male,4,world tour,5,end stage,Asia,Japan,Fukuoka,stadium,47500.0,2,2025,12,4,Sat,Sun,1,6,established
,reported,male,4,world tour,5,end stage,Asia,Hong Kong,Hong Kong,arena,14000.0,3,2026,1,1,Fri,Sun,1,6,established
,reported,male,4,world tour,5,end stage,Asia,Singapore,Singapore,arena,9000.0,2,2026,1,1,Sat,Sun,1,6,established
,reported,male,4,world tour,5,end stage,Asia,Japan,Tokyo,stadium,55000.0,2,2026,1,1,Wed,Thu,0,6,established
,reported,male,4,world tour,5,end stage,Asia,Taiwan,Taipei,stadium,59833.0,2,2026,1,1,Sat,Sun,1,6,established
,reported,male,4,world tour,5,end stage,Asia,Japan,Osaka,stadium,55000.0,2,2026,2,1,Sat,Sun,1,6,established
,reported,male,4,world tour,5,end stage,Asia,Malaysia,Kuala Lumpur,arena,11000.0,1,2026,2,1,Sat,Sat,1,6,established
