attendance,reporting_status,venue_name,venue_type,venue_capacity,continent,country,city,show_nights,artist_name,gender,generation,members,company,years_since_debut,artist_age_bucket
24094.0,reported,Oakland Arena,arena,19596.0,North America,United States,Oakland,2,J-Hope,male,3,1,"Bighit,HYBE",2,rookie
42799.0,reported,BMO Stadium,stadium,22000.0,North America,United States,Los Angeles,2,J-Hope,male,3,1,"Bighit,HYBE",2,rookie
22138.0,reported,SM Mall of Asia Arena,arena,15000.0,Asia,Philippines,Pasay,2,J-Hope,male,3,1,"Bighit,HYBE",2,rookie
38721.0,reported,Saitama Super Arena,arena,22500.0,Asia,Japan,Saitama,2,J-Hope,male,3,1,"Bighit,HYBE",2,rookie
19684.0,reported,Singapore Indoor Stadium,arena,9000.0,Asia,Singapore,Singapore,2,J-Hope,male,3,1,"Bighit,HYBE",2,rookie
20104.0,reported,Indonesia Arena,arena,16500.0,Asia,Indonesia,Jakarta,2,J-Hope,male,3,1,"Bighit,HYBE",2,rookie
25494.0,reported,IMPACT Arena,arena,12000.0,Asia,Thailand,Bangkok,2,J-Hope,male,3,1,"Bighit,HYBE",2,rookie
19417.0,reported,Galaxy Arena,arena,16000.0,Asia,Macau,Macau,2,J-Hope,male,3,1,"Bighit,HYBE",2,rookie
19403.0,reported,NTSU Arena,arena,15000.0,Asia,Taiwan,Taoyuan,2,J-Hope,male,3,1,"Bighit,HYBE",2,rookie
70153.0,reported,Kyocera Dome,stadium,55000.0,Asia,Japan,Osaka,2,J-Hope,male,3,1,"Bighit,HYBE",2,rookie
52449.0,reported,Goyang Stadium,stadium,41311.0,Asia,South Korea,Goyang,2,J-Hope,male,3,1,"Bighit,HYBE",2,rookie
19253.0,reported,Goyang Stadium,stadium,41311.0,Asia,South Korea,Goyang,2,Jin,male,3,1,"Bighit,HYBE",2,rookie
10718.0,parcial,Jamsil Indoor Stadium,arena,11069.0,Asia,South Korea,Seoul,2,Jin,male,3,1,"Bighit,HYBE",2,rookie
42686.0,reported,Makuhari Messe,arena,,Asia,Japan,Chiba,2,Jin,male,3,1,"Bighit,HYBE",2,rookie
82510.0,reported,Kyocera Dome,stadium,55000.0,Asia,Japan,Osaka,2,Jin,male,3,1,"Bighit,HYBE",2,rookie
23753.0,reported,Honda Center,theater,10935.0,North America,United States,Anaheim,2,Jin,male,3,1,"Bighit,HYBE",2,rookie
23162.0,reported,American Airlines Center,arena,21000.0,North America,United States,Dallas,2,Jin,male,3,1,"Bighit,HYBE",2,rookie
22144.0,reported,Benchmark International Arena,arena,21500.0,North America,United States,Tampa,2,Jin,male,3,1,"Bighit,HYBE",2,rookie
23056.0,reported,Prudential Center,arena,17000.0,North America,United States,Newark,2,Jin,male,3,1,"Bighit,HYBE",2,rookie
27917.0,reported,The O2 Arena,arena,20000.0,Europe,England,London,2,Jin,male,3,1,"Bighit,HYBE",2,rookie
22758.0,reported,Ziggo Dome,arena,17000.0,Europe,Netherlands,Amsterdam,2,Jin,male,3,1,"Bighit,HYBE",2,rookie
38375.0,parcial,Munhak Stadium,stadium,49084.0,Asia,South Korea,Incheon,2,Jin,male,3,1,"Bighit,HYBE",3,growing
24800.0,parcial,KSPO Dome,arena,15000.0,Asia,South Korea,Seoul,2,NCT127,male,3,8,"SM,KAKAO",2,rookie
4844.0,parcial,Orix Theater,theater,2400.0,Asia,Japan,Osaka,2,NCT127,male,3,8,"SM,KAKAO",2,rookie
5000.0,parcial,HBG Hall,concert hall,2001.0,Asia,Japan,Hiroshima,2,NCT127,male,3,8,"SM,KAKAO",2,rookie
3414.0,parcial,Honda no Mori Hall,concert hall,1700.0,Asia,Japan,Kanazawa,2,NCT127,male,3,8,"SM,KAKAO",2,rookie
4606.0,parcial,Sapporo Arts and Culture Theater,concert hall,2302.0,Asia,Japan,Sapporo,2,NCT127,male,3,8,"SM,KAKAO",2,rookie
4632.0,parcial,Fukuoka Sunpalace Hotel Hall,concert hall,2316.0,Asia,Japan,Fukuoka,2,NCT127,male,3,8,"SM,KAKAO",2,rookie
2400.0,parcial,Nagoya Civic Assembly Hall,concert hall,2000.0,Asia,Japan,Nagoya,1,NCT127,male,3,8,"SM,KAKAO",2,rookie
49921.0,parcial,Saitama Super Arena,arena,22500.0,Asia,Japan,Saitama,3,NCT127,male,3,8,"SM,KAKAO",2,rookie
5622.0,parcial,Prudential Center,arena,17000.0,North America,United States,Newark,1,NCT127,male,3,8,"SM,KAKAO",2,rookie
3197.0,parcial,Coca-Cola Roxy,concert hall,3600.0,North America,United States,Atlanta,1,NCT127,male,3,8,"SM,KAKAO",2,rookie
5206.0,parcial,Watsco Center,arena,8000.0,North America,United States,Miami,1,NCT127,male,3,8,"SM,KAKAO",2,rookie
6066.0,parcial,Texas Trust CU Theatre,concert hall,6350.0,North America,United States,Grand Prairie,1,NCT127,male,3,8,"SM,KAKAO",2,rookie
4725.0,parcial,Arizona Financial Theatre,theater,5000.0,North America,United States,Phoenix,1,NCT127,male,3,8,"SM,KAKAO",2,rookie
6294.0,parcial,Smart Financial Centre,concert hall,6400.0,North America,United States,Sugar Land,1,NCT127,male,3,8,"SM,KAKAO",2,rookie
4199.0,parcial,Rosemont Theatre,theater,4400.0,North America,United States,Rosemont,1,NCT127,male,3,8,"SM,KAKAO",2,rookie
5812.0,parcial,San Jose Civic,theater,3036.0,North America,United States,San Jose,2,NCT127,male,3,8,"SM,KAKAO",2,rookie
6534.0,parcial,Peacock Theater,arena,7100.0,North America,United States,Los Angeles,1,NCT127,male,3,8,"SM,KAKAO",2,rookie
4118.0,parcial,Coca-Cola Coliseum,concert hall,9250.0,North America,Canada,Toronto,1,NCT127,male,3,8,"SM,KAKAO",2,rookie
3228.0,parcial,Pacific Coliseum,arena,17500.0,North America,Canada,Vancouver,1,NCT127,male,3,8,"SM,KAKAO",2,rookie
2910.0,parcial,Teatro Metropolitan,theater,3165.0,North America,Mexico,Mexico City,1,NCT127,male,3,8,"SM,KAKAO",2,rookie
10746.0,parcial,Singapore Indoor Stadium,arena,9000.0,Asia,Singapore,Singapore,3,NCT127,male,3,8,"SM,KAKAO",2,rookie
4631.0,parcial,Ice Palace,arena,12300.0,Europe,Russia,Saint Petersburg,1,NCT127,male,3,8,"SM,KAKAO",2,rookie
6186.0,parcial,Megasport Sport Palace,arena,16500.0,Europe,Russia,Moscow,1,NCT127,male,3,8,"SM,KAKAO",2,rookie
6402.0,parcial,Wembley Arena,arena,12500.0,Europe,England,London,1,NCT127,male,3,8,"SM,KAKAO",3,growing
3752.0,parcial,La Seine Musicale,concert hall,6000.0,Europe,France,Paris,1,NCT127,male,3,8,"SM,KAKAO",3,growing
4218.0,parcial,Singapore Indoor Stadium,arena,9000.0,Asia,Singapore,Singapore,1,NCT127,male,3,8,"SM,KAKAO",3,growing
24352.0,parcial,Osaka-jō Hall,arena,16000.0,Asia,Japan,Osaka,2,NCT127,male,3,8,"SM,KAKAO",3,growing
15000.0,parcial,Marine Messe,arena,15000.0,Asia,Japan,Fukuoka,2,NCT127,male,3,8,"SM,KAKAO",3,growing
5500.0,parcial,Toki Messe,concert hall,10000.0,Asia,Japan,Niigata,1,NCT127,male,3,8,"SM,KAKAO",3,growing
29646.0,parcial,Keio Arena Tokyo,arena,10000.0,Asia,Japan,Tokyo,3,NCT127,male,3,8,"SM,KAKAO",3,growing
,unreported,Madison Square Garden,,,North America,United States,New York,1,NCT127,male,3,8,"SM,KAKAO",3,growing
,unreported,Gas South Arena,arena,13100.0,North America,United States,Duluth,1,NCT127,male,3,8,"SM,KAKAO",3,growing
,unreported,Wintrust Arena,arena,10387.0,North America,United States,Chicago,1,NCT127,male,3,8,"SM,KAKAO",3,growing
,unreported,SAP Center,arena,19190.0,North America,United States,San Jose,1,NCT127,male,3,8,"SM,KAKAO",3,growing
,unreported,Kia Forum,arena,17500.0,North America,United States,Inglewood,1,NCT127,male,3,8,"SM,KAKAO",3,growing
,unreported,WAMU Theater,concert hall,7000.0,North America,United States,Seattle,1,NCT127,male,3,8,"SM,KAKAO",3,growing
36900.0,parcial,KSPO Dome,arena,15000.0,Asia,South Korea,Seoul,3,SEVENTEEN,male,3,13,"Pledis,HYBE",3,growing
23329.0,parcial,Osaka-jō Hall,arena,16000.0,Asia,Japan,Osaka,2,SEVENTEEN,male,3,13,"Pledis,HYBE",3,growing
,unreported,Aichi Sky Expo,concert hall,10000.0,Asia,Japan,Nagoya,1,SEVENTEEN,male,3,13,"Pledis,HYBE",3,growing
13000.0,parcial,Aichi Sky Expo,concert hall,10000.0,Asia,Japan,Nagoya,2,SEVENTEEN,male,3,13,"Pledis,HYBE",3,growing
24155.0,parcial,Yokohama Arena,arena,17000.0,Asia,Japan,Yokohama,2,SEVENTEEN,male,3,13,"Pledis,HYBE",3,growing
43500.0,parcial,Makuhari Messe,arena,,Asia,Japan,Chiba,3,SEVENTEEN,male,3,13,"Pledis,HYBE",3,growing
4566.0,parcial,Istora Senayan,arena,7166.0,Asia,Indonesia,Jakarta,1,SEVENTEEN,male,3,13,"Pledis,HYBE",3,growing
8538.0,parcial,IMPACT Thunder Dome,concert hall,3500.0,Asia,Thailand,Bangkok,2,SEVENTEEN,male,3,13,"Pledis,HYBE",3,growing
,unreported,Prudential Center,arena,17000.0,North America,United States,Newark,1,SEVENTEEN,male,3,13,"Pledis,HYBE",3,growing
,unreported,United Center,arena,23500.0,North America,United States,Chicago,1,SEVENTEEN,male,3,13,"Pledis,HYBE",3,growing
,unreported,Toyota Music Factory,theater,4000.0,North America,United States,Irving,1,SEVENTEEN,male,3,13,"Pledis,HYBE",3,growing
4793.0,parcial,Smart Financial Centre,concert hall,6400.0,North America,United States,Sugar Land,1,SEVENTEEN,male,3,13,"Pledis,HYBE",3,growing
7233.0,parcial,Palacio de los Deportes,arena,26000.0,North America,Mexico,Mexico City,1,SEVENTEEN,male,3,13,"Pledis,HYBE",3,growing
,unreported,Kia Forum,arena,17500.0,North America,United States,Inglewood,1,SEVENTEEN,male,3,13,"Pledis,HYBE",3,growing
,unreported,SAP Center,arena,19190.0,North America,United States,San Jose,1,SEVENTEEN,male,3,13,"Pledis,HYBE",3,growing
3878.0,parcial,accesso ShoWare Center,arena,7141.0,North America,United States,Kent,1,SEVENTEEN,male,3,13,"Pledis,HYBE",3,growing
7636.0,parcial,SM Mall of Asia Arena,arena,15000.0,Asia,Philippines,Pasay,1,SEVENTEEN,male,3,13,"Pledis,HYBE",3,growing
,unreported,Unifi Arena,arena,11000.0,Asia,Malaysia,Kuala Lumpur,1,SEVENTEEN,male,3,13,"Pledis,HYBE",3,growing
,unreported,NTSU Arena,arena,15000.0,Asia,Taiwan,Taoyuan,1,SEVENTEEN,male,3,13,"Pledis,HYBE",3,growing
,unreported,Movistar Arena,arena,15000.0,Europe,Spain,Madrid,1,SEVENTEEN,male,3,13,"Pledis,HYBE",3,growing
,unreported,La Seine Musicale,concert hall,6000.0,Europe,France,Paris,1,SEVENTEEN,male,3,13,"Pledis,HYBE",3,growing
,unreported,Wembley Arena,arena,12500.0,Europe,England,London,1,SEVENTEEN,male,3,13,"Pledis,HYBE",3,growing
,unreported,Uber Arena,arena,17000.0,Europe,Germany,Berlin,1,SEVENTEEN,male,3,13,"Pledis,HYBE",3,growing
34923.0,reported,Gocheok Sky Dome,stadium,16744.0,Asia,South Korea,Seoul,2,SEVENTEEN,male,3,13,"Pledis,HYBE",6,established
8377.0,reported,Rogers Arena,arena,19000.0,North America,Canada,Vancouver,1,SEVENTEEN,male,3,13,"Pledis,HYBE",6,established
8806.0,reported,Climate Pledge Arena,arena,17200.0,North America,United States,Seattle,1,SEVENTEEN,male,3,13,"Pledis,HYBE",6,established
12601.0,reported,Oakland Arena,arena,19596.0,North America,United States,Oakland,1,SEVENTEEN,male,3,13,"Pledis,HYBE",6,established
12561.0,reported,Kia Forum,arena,17500.0,North America,United States,Inglewood,1,SEVENTEEN,male,3,13,"Pledis,HYBE",6,established
9124.0,reported,Toyota Center,arena,19000.0,North America,United States,Houston,1,SEVENTEEN,male,3,13,"Pledis,HYBE",6,established
9282.0,reported,Dickies Arena,arena,14000.0,North America,United States,Fort Worth,1,SEVENTEEN,male,3,13,"Pledis,HYBE",6,established
12421.0,reported,United Center,arena,23500.0,North America,United States,Chicago,1,SEVENTEEN,male,3,13,"Pledis,HYBE",6,established
11341.0,reported,Capital One Arena,arena,20356.0,North America,United States,Washington,1,SEVENTEEN,male,3,13,"Pledis,HYBE",6,established
9503.0,reported,State Farm Arena,arena,18000.0,North America,United States,Atlanta,1,SEVENTEEN,male,3,13,"Pledis,HYBE",6,established
9028.0,reported,UBS Arena,arena,19000.0,North America,United States,New York,1,SEVENTEEN,male,3,13,"Pledis,HYBE",6,established
13763.0,reported,Scotiabank Arena,arena,19800.0,North America,Canada,Toronto,1,SEVENTEEN,male,3,13,"Pledis,HYBE",6,established
10717.0,reported,Prudential Center,arena,17000.0,North America,United States,Newark,1,SEVENTEEN,male,3,13,"Pledis,HYBE",6,established
17336.0,reported,ICE BSD,concert hall,,Asia,Indonesia,Tangerang,2,SEVENTEEN,male,3,13,"Pledis,HYBE",6,established
19270.0,reported,IMPACT Arena,arena,12000.0,Asia,Thailand,Bangkok,2,SEVENTEEN,male,3,13,"Pledis,HYBE",6,established
16956.0,reported,SM Mall of Asia Arena,arena,15000.0,Asia,Philippines,Pasay,2,SEVENTEEN,male,3,13,"Pledis,HYBE",6,established
8191.0,reported,Singapore Indoor Stadium,arena,9000.0,Asia,Singapore,Singapore,1,SEVENTEEN,male,3,13,"Pledis,HYBE",6,established
78593.0,reported,Kyocera Dome,stadium,55000.0,Asia,Japan,Osaka,2,SEVENTEEN,male,3,13,"Pledis,HYBE",6,established
93063.0,reported,Tokyo Dome,stadium,55000.0,Asia,Japan,Tokyo,2,SEVENTEEN,male,3,13,"Pledis,HYBE",6,established
81644.0,reported,Vantelin Dome,stadium,36418.0,Asia,Japan,Nagoya,2,SEVENTEEN,male,3,13,"Pledis,HYBE",6,established
39480.0,reported,Philippine Arena,arena,55000.0,Asia,Philippines,Bulacan,1,SEVENTEEN,male,3,13,"Pledis,HYBE",6,established
25079.0,reported,Madya Stadium,stadium,,Asia,Indonesia,Jakarta,1,SEVENTEEN,male,3,13,"Pledis,HYBE",6,established
34341.0,reported,Gocheok Sky Dome,stadium,16744.0,Asia,South Korea,Seoul,2,SEVENTEEN,male,3,13,"Pledis,HYBE",7,established
89119.0,reported,Tokyo Dome,stadium,55000.0,Asia,Japan,Tokyo,2,SEVENTEEN,male,3,13,"Pledis,HYBE",7,established
61088.0,reported,Belluna Dome,stadium,31552.0,Asia,Japan,Saitama,2,SEVENTEEN,male,3,13,"Pledis,HYBE",7,established
108239.0,reported,Vantelin Dome,stadium,36418.0,Asia,Japan,Nagoya,3,SEVENTEEN,male,3,13,"Pledis,HYBE",7,established
107848.0,reported,Kyocera Dome,stadium,55000.0,Asia,Japan,Osaka,3,SEVENTEEN,male,3,13,"Pledis,HYBE",7,established
68670.0,reported,PayPay Dome,stadium,47500.0,Asia,Japan,Fukuoka,2,SEVENTEEN,male,3,13,"Pledis,HYBE",7,established
59023.0,reported,Rajamangala Stadium,stadium,51560.0,Asia,Thailand,Bangkok,2,SEVENTEEN,male,3,13,"Pledis,HYBE",7,established
54035.0,reported,Philippine Sports Stadium,stadium,25000.0,Asia,Philippines,Bulacan,2,SEVENTEEN,male,3,13,"Pledis,HYBE",7,established
37486.0,reported,Macau Olympic Sports Center,stadium,16272.0,Asia,Macau,Macau,2,SEVENTEEN,male,3,13,"Pledis,HYBE",7,established
56047.0,reported,Incheon Stadium,stadium,29376.0,Asia,South Korea,Incheon,2,SEVENTEEN,male,3,13,"Pledis,HYBE",7,established
71525.0,reported,World Cup Stadium,stadium,66704.0,Asia,South Korea,Seoul,2,SEVENTEEN,male,3,13,"Pledis,HYBE",7,established
100565.0,reported,Nagai Stadium,stadium,47853.0,Asia,Japan,Osaka,2,SEVENTEEN,male,3,13,"Pledis,HYBE",7,established
140328.0,reported,Nissan Stadium,stadium,72327.0,Asia,Japan,Yokohama,2,SEVENTEEN,male,3,13,"Pledis,HYBE",7,established
57421.0,reported,Goyang Stadium,stadium,41311.0,Asia,South Korea,Goyang,2,SEVENTEEN,male,3,13,"Pledis,HYBE",8,established
21808.0,reported,Allstate Arena,arena,22000.0,North America,United States,Rosemont,2,SEVENTEEN,male,3,13,"Pledis,HYBE",8,established
25532.0,reported,UBS Arena,arena,19000.0,North America,United States,New York,2,SEVENTEEN,male,3,13,"Pledis,HYBE",8,established
25723.0,reported,Frost Bank Center,arena,19000.0,North America,United States,San Antonio,2,SEVENTEEN,male,3,13,"Pledis,HYBE",8,established
23409.0,reported,Oakland Arena,arena,19596.0,North America,United States,Oakland,2,SEVENTEEN,male,3,13,"Pledis,HYBE",8,established
43069.0,reported,BMO Stadium,stadium,22000.0,North America,United States,Los Angeles,2,SEVENTEEN,male,3,13,"Pledis,HYBE",8,established
76020.0,reported,Vantelin Dome,stadium,36418.0,Asia,Japan,Nagoya,2,SEVENTEEN,male,3,13,"Pledis,HYBE",8,established
87763.0,reported,Tokyo Dome,stadium,55000.0,Asia,Japan,Tokyo,2,SEVENTEEN,male,3,13,"Pledis,HYBE",8,established
112150.0,reported,Kyocera Dome,stadium,55000.0,Asia,Japan,Osaka,3,SEVENTEEN,male,3,13,"Pledis,HYBE",8,established
106571.0,reported,PayPay Dome,stadium,47500.0,Asia,Japan,Fukuoka,3,SEVENTEEN,male,3,13,"Pledis,HYBE",8,established
57632.0,reported,Philippine Sports Stadium,stadium,25000.0,Asia,Philippines,Bulacan,2,SEVENTEEN,male,3,13,"Pledis,HYBE",8,established
73985.0,reported,Singapore National Stadium,stadium,55000.0,Asia,Singapore,Singapore,2,SEVENTEEN,male,3,13,"Pledis,HYBE",8,established
64819.0,reported,International Stadium,arena,82000.0,Asia,Indonesia,Jakarta,2,SEVENTEEN,male,3,13,"Pledis,HYBE",8,established
68845.0,reported,Rajamangala Stadium,stadium,51560.0,Asia,Thailand,Bangkok,2,SEVENTEEN,male,3,13,"Pledis,HYBE",8,established
50053.0,reported,Incheon Stadium,stadium,29376.0,Asia,South Korea,Incheon,2,SEVENTEEN,male,3,13,"Pledis,HYBE",9,established
71192.0,reported,Kai Tak Stadium,stadium,45995.0,Asia,Hong Kong,Hong Kong,2,SEVENTEEN,male,3,13,"Pledis,HYBE",9,established
11319.0,reported,Tacoma Dome,arena,21000.0,North America,United States,Tacoma,1,SEVENTEEN,male,3,13,"Pledis,HYBE",9,established
26734.0,reported,BMO Stadium,stadium,22000.0,North America,United States,Los Angeles,2,SEVENTEEN,male,3,13,"Pledis,HYBE",9,established
13220.0,reported,Moody Center,arena,16223.0,North America,United States,Austin,2,SEVENTEEN,male,3,13,"Pledis,HYBE",9,established
15527.0,reported,Amerant Bank Arena,arena,23000.0,North America,United States,Sunrise,2,SEVENTEEN,male,3,13,"Pledis,HYBE",9,established
18437.0,reported,Capital One Arena,arena,20356.0,North America,United States,Washington,2,SEVENTEEN,male,3,13,"Pledis,HYBE",9,established
,unreported,Vantelin Dome,stadium,36418.0,Asia,Japan,Nagoya,3,SEVENTEEN,male,3,13,"Pledis,HYBE",9,established
,unreported,Kyocera Dome,stadium,55000.0,Asia,Japan,Osaka,3,SEVENTEEN,male,3,13,"Pledis,HYBE",9,established
,unreported,Tokyo Dome,stadium,55000.0,Asia,Japan,Tokyo,2,SEVENTEEN,male,3,13,"Pledis,HYBE",9,established
,unreported,PayPay Dome,stadium,47500.0,Asia,Japan,Fukuoka,2,SEVENTEEN,male,3,13,"Pledis,HYBE",9,established
,unreported,Kai Tak Stadium,stadium,45995.0,Asia,Hong Kong,Hong Kong,2,SEVENTEEN,male,3,13,"Pledis,HYBE",9,established
,unreported,Singapore National Stadium,stadium,55000.0,Asia,Singapore,Singapore,1,SEVENTEEN,male,3,13,"Pledis,HYBE",9,established
,unreported,Suphachalasai Stadium,stadium,35000.0,Asia,Thailand,Bangkok,2,SEVENTEEN,male,3,13,"Pledis,HYBE",9,established
,unreported,Philippine Sports Stadium,stadium,25000.0,Asia,Philippines,Bulacan,1,SEVENTEEN,male,3,13,"Pledis,HYBE",9,established
,unreported,Incheon Stadium,stadium,29376.0,Asia,South Korea,Incheon,2,SEVENTEEN,male,3,13,"Pledis,HYBE",9,established
15693.0,reported,Jamsil Indoor Stadium,arena,11069.0,Asia,South Korea,Seoul,3,Stray Kids,male,4,8,JYP,4,growing
12000.0,reported,World Memorial Hall,arena,8000.0,Asia,Japan,Kobe,2,Stray Kids,male,4,8,JYP,4,growing
21580.0,reported,Yoyogi National Gymnasium,arena,12898.0,Asia,Japan,Tokyo,2,Stray Kids,male,4,8,JYP,4,growing
24186.0,reported,Prudential Center,arena,17000.0,North America,United States,Newark,2,Stray Kids,male,4,8,JYP,4,growing
12718.0,reported,United Center,arena,23500.0,North America,United States,Chicago,1,Stray Kids,male,4,8,JYP,4,growing
24920.0,reported,Kia Forum,arena,17500.0,North America,United States,Inglewood,2,Stray Kids,male,4,8,JYP,4,growing
12507.0,reported,Oakland Arena,arena,19596.0,North America,United States,Oakland,1,Stray Kids,male,4,8,JYP,4,growing
23522.0,reported,Climate Pledge Arena,arena,17200.0,North America,United States,Seattle,2,Stray Kids,male,4,8,JYP,4,growing
20026.0,reported,Honda Center,theater,10935.0,North America,United States,Anaheim,2,Stray Kids,male,4,8,JYP,4,growing
21641.0,reported,Yoyogi National Gymnasium,arena,12898.0,Asia,Japan,Tokyo,2,Stray Kids,male,4,8,JYP,4,growing
20231.0,reported,KSPO Dome,arena,15000.0,Asia,South Korea,Seoul,2,Stray Kids,male,4,8,JYP,4,growing
15862.0,reported,Beach City International Stadium,arena,15000.0,Asia,Indonesia,Jakarta,2,Stray Kids,male,4,8,JYP,4,growing
20817.0,reported,IMPACT Arena,arena,12000.0,Asia,Thailand,Bangkok,2,Stray Kids,male,4,8,JYP,4,growing
8813.0,reported,Singapore Indoor Stadium,arena,9000.0,Asia,Singapore,Singapore,1,Stray Kids,male,4,8,JYP,4,growing
56862.0,reported,Saitama Super Arena,arena,22500.0,Asia,Japan,Saitama,2,Stray Kids,male,4,8,JYP,4,growing
23139.0,reported,Rod Laver Arena,arena,14820.0,Oceania,Australia,Melbourne,2,Stray Kids,male,4,8,JYP,4,growing
23897.0,reported,Qudos Bank Arena,arena,18000.0,Oceania,Australia,Sydney,2,Stray Kids,male,4,8,JYP,4,growing
79331.0,reported,Kyocera Dome,stadium,55000.0,Asia,Japan,Osaka,2,Stray Kids,male,4,8,JYP,4,growing
17629.0,reported,SM Mall of Asia Arena,arena,15000.0,Asia,Philippines,Pasay,2,Stray Kids,male,4,8,JYP,4,growing
23019.0,reported,State Farm Arena,arena,18000.0,North America,United States,Atlanta,2,Stray Kids,male,4,8,JYP,4,growing
22626.0,reported,Dickies Arena,arena,14000.0,North America,United States,Fort Worth,2,Stray Kids,male,4,8,JYP,5,growing
45380.0,reported,BMO Stadium,stadium,22000.0,North America,United States,Los Angeles,2,Stray Kids,male,4,8,JYP,5,growing
73789.0,reported,PayPay Dome,stadium,47500.0,Asia,Japan,Fukuoka,2,Stray Kids,male,4,8,JYP,5,growing
75516.0,reported,Vantelin Dome,stadium,36418.0,Asia,Japan,Nagoya,2,Stray Kids,male,4,8,JYP,5,growing
77833.0,reported,Kyocera Dome,stadium,55000.0,Asia,Japan,Osaka,2,Stray Kids,male,4,8,JYP,5,growing
31267.0,reported,Gocheok Sky Dome,stadium,16744.0,Asia,South Korea,Seoul,2,Stray Kids,male,4,8,JYP,5,growing
95371.0,reported,Tokyo Dome,stadium,55000.0,Asia,Japan,Tokyo,2,Stray Kids,male,4,8,JYP,5,growing
40907.0,reported,KSPO Dome,arena,15000.0,Asia,South Korea,Seoul,4,Stray Kids,male,4,8,JYP,6,established
31462.0,reported,Singapore National Stadium,stadium,55000.0,Asia,Singapore,Singapore,1,Stray Kids,male,4,8,JYP,6,established
27336.0,reported,Marvel Stadium,stadium,56347.0,Oceania,Australia,Melbourne,1,Stray Kids,male,4,8,JYP,6,established
36589.0,reported,Allianz Stadium,stadium,42500.0,Oceania,Australia,Sydney,1,Stray Kids,male,4,8,JYP,6,established
41273.0,reported,National Stadium,stadium,55000.0,Asia,Taiwan,Kaohsiung,1,Stray Kids,male,4,8,JYP,6,established
143575.0,reported,Tokyo Dome,stadium,55000.0,Asia,Japan,Tokyo,3,Stray Kids,male,4,8,JYP,6,established
23047.0,reported,Philippine Arena,arena,55000.0,Asia,Philippines,Bulacan,1,Stray Kids,male,4,8,JYP,6,established
21277.0,reported,Galaxy Arena,arena,16000.0,Asia,Macau,Macau,2,Stray Kids,male,4,8,JYP,6,established
114703.0,reported,Kyocera Dome,stadium,55000.0,Asia,Japan,Osaka,3,Stray Kids,male,4,8,JYP,6,established
20600.0,reported,Suphachalasai Stadium,stadium,35000.0,Asia,Thailand,Bangkok,1,Stray Kids,male,4,8,JYP,6,established
9726.0,reported,Indonesia Arena,arena,16500.0,Asia,Indonesia,Jakarta,1,Stray Kids,male,4,8,JYP,6,established
20922.0,reported,AsiaWorld–Expo,arena,14000.0,Asia,Hong Kong,Hong Kong,2,Stray Kids,male,4,8,JYP,6,established
48229.0,reported,Estadio Bicentenario La Florida,stadium,25000.0,South America,Chile,Santiago,2,Stray Kids,male,4,8,JYP,7,established
49063.0,reported,Nilton Santos,stadium,70000.0,South America,Brazil,Rio De Janeiro,1,Stray Kids,male,4,8,JYP,7,established
110479.0,reported,MorumBIS,stadium,72039.0,South America,Brazil,São Paulo,2,Stray Kids,male,4,8,JYP,7,established
43806.0,reported,Estadio San Marcos,stadium,32000.0,South America,Peru,Lima,1,Stray Kids,male,4,8,JYP,7,established
109963.0,reported,Estadio GNP Seguros,stadium,65000.0,North America,Mexico,Mexico City,2,Stray Kids,male,4,8,JYP,7,established
207917.0,reported,Shizuoka Stadium ECOPA,stadium,50889.0,Asia,Japan,Shizuoka,4,Stray Kids,male,4,8,JYP,7,established
41264.0,reported,T-Mobile Park,stadium,47368.0,North America,United States,Seattle,1,Stray Kids,male,4,8,JYP,7,established
33403.0,reported,Oracle Park,stadium,45000.0,North America,United States,San Francisco,1,Stray Kids,male,4,8,JYP,7,established
79389.0,reported,SoFi Stadium,stadium,70240.0,North America,United States,Inglewood,2,Stray Kids,male,4,8,JYP,7,established
68253.0,reported,Globe Life Field,stadium,40300.0,North America,United States,Arlington,2,Stray Kids,male,4,8,JYP,7,established
36732.0,reported,Truist Park,stadium,41108.0,North America,United States,Atlanta,1,Stray Kids,male,4,8,JYP,7,established
46766.0,reported,Camping World Stadium,stadium,60219.0,North America,United States,Orlando,1,Stray Kids,male,4,8,JYP,7,established
63005.0,reported,Citi Field,stadium,41922.0,North America,United States,New York,2,Stray Kids,male,4,8,JYP,7,established
37095.0,reported,Nationals Park,stadium,41373.0,North America,United States,Washington,1,Stray Kids,male,4,8,JYP,7,established
35799.0,reported,Wrigley Field,stadium,41649.0,North America,United States,Chicago,1,Stray Kids,male,4,8,JYP,7,established
49745.0,reported,Rogers Stadium,stadium,50000.0,North America,Canada,Toronto,1,Stray Kids,male,4,8,JYP,7,established
43788.0,reported,Johan Cruijff ArenA,stadium,71000.0,Europe,Netherlands,Amsterdam,1,Stray Kids,male,4,8,JYP,7,established
41631.0,reported,Deutsche Bank Park,stadium,65000.0,Europe,Germany,Frankfurt,1,Stray Kids,male,4,8,JYP,7,established
89225.0,reported,Tottenham Hotspur Stadium,stadium,62850.0,Europe,England,London,2,Stray Kids,male,4,8,JYP,7,established
49096.0,reported,Estadio Metropolitano,stadium,60000.0,Europe,Spain,Madrid,1,Stray Kids,male,4,8,JYP,7,established
,unreported,Estadio Metropolitano,stadium,60000.0,Europe,Spain,Madrid,1,Stray Kids,male,4,8,JYP,7,established
